date,store_id,sku_id,promo_type,discount_rate
2026-03-04,STORE05,SKU063,1+1,0.5
2026-03-04,STORE05,SKU084,discount,0.15
2026-03-05,STORE01,SKU021,1+1,0.5
2026-03-05,STORE01,SKU031,1+1,0.5
2026-03-05,STORE01,SKU050,discount,0.1
2026-03-05,STORE01,SKU051,discount,0.15
2026-03-05,STORE01,SKU066,1+1,0.5
2026-03-05,STORE01,SKU074,2+1,0.33
2026-03-05,STORE01,SKU083,1+1,0.5
2026-03-05,STORE02,SKU010,1+1,0.5
2026-03-05,STORE02,SKU015,1+1,0.5
2026-03-05,STORE02,SKU032,1+1,0.5
2026-03-05,STORE02,SKU053,2+1,0.33
2026-03-05,STORE02,SKU069,2+1,0.33
2026-03-05,STORE02,SKU084,1+1,0.5
2026-03-05,STORE02,SKU088,1+1,0.5
2026-03-05,STORE02,SKU095,discount,0.1
2026-03-05,STORE03,SKU005,2+1,0.33
2026-03-05,STORE03,SKU028,discount,0.3
2026-03-05,STORE03,SKU040,discount,0.15
2026-03-05,STORE03,SKU047,2+1,0.33
2026-03-05,STORE03,SKU068,discount,0.15
2026-03-05,STORE03,SKU080,2+1,0.33
2026-03-05,STORE04,SKU010,discount,0.2
2026-03-05,STORE04,SKU039,1+1,0.5
2026-03-05,STORE04,SKU045,1+1,0.5
2026-03-05,STORE04,SKU051,1+1,0.5
2026-03-05,STORE04,SKU074,2+1,0.33
2026-03-05,STORE04,SKU076,1+1,0.5
2026-03-05,STORE04,SKU088,discount,0.1
2026-03-05,STORE04,SKU091,1+1,0.5
2026-03-05,STORE04,SKU099,discount,0.15
2026-03-05,STORE05,SKU025,discount,0.3
2026-03-05,STORE05,SKU034,2+1,0.33
2026-03-05,STORE05,SKU047,discount,0.3
2026-03-05,STORE05,SKU048,discount,0.15
2026-03-05,STORE05,SKU093,2+1,0.33
2026-03-05,STORE05,SKU097,discount,0.3
2026-03-06,STORE01,SKU038,2+1,0.33
2026-03-06,STORE01,SKU047,2+1,0.33
2026-03-06,STORE01,SKU051,1+1,0.5
2026-03-06,STORE01,SKU078,discount,0.2
2026-03-06,STORE02,SKU038,1+1,0.5
2026-03-06,STORE02,SKU043,1+1,0.5
2026-03-06,STORE02,SKU078,discount,0.15
2026-03-06,STORE02,SKU082,discount,0.3
2026-03-06,STORE02,SKU095,1+1,0.5
2026-03-06,STORE03,SKU016,1+1,0.5
2026-03-06,STORE03,SKU076,discount,0.2
2026-03-06,STORE03,SKU091,discount,0.2
2026-03-06,STORE04,SKU007,2+1,0.33
2026-03-06,STORE04,SKU028,2+1,0.33
2026-03-06,STORE04,SKU033,discount,0.1
2026-03-06,STORE04,SKU038,1+1,0.5
2026-03-06,STORE04,SKU058,1+1,0.5
2026-03-06,STORE04,SKU061,discount,0.15
2026-03-06,STORE04,SKU063,1+1,0.5
2026-03-06,STORE04,SKU072,2+1,0.33
2026-03-06,STORE04,SKU083,1+1,0.5
2026-03-06,STORE04,SKU095,discount,0.2
2026-03-06,STORE05,SKU008,2+1,0.33
2026-03-06,STORE05,SKU010,2+1,0.33
2026-03-06,STORE05,SKU012,2+1,0.33
2026-03-06,STORE05,SKU037,discount,0.3
2026-03-06,STORE05,SKU044,discount,0.3
2026-03-06,STORE05,SKU076,2+1,0.33
2026-03-06,STORE05,SKU092,discount,0.3
2026-03-07,STORE01,SKU009,discount,0.1
2026-03-07,STORE01,SKU063,discount,0.2
2026-03-07,STORE01,SKU084,1+1,0.5
2026-03-07,STORE02,SKU011,1+1,0.5
2026-03-07,STORE02,SKU037,1+1,0.5
2026-03-07,STORE02,SKU040,2+1,0.33
2026-03-07,STORE03,SKU007,1+1,0.5
2026-03-07,STORE03,SKU040,1+1,0.5
2026-03-07,STORE03,SKU043,2+1,0.33
2026-03-07,STORE03,SKU052,2+1,0.33
2026-03-07,STORE03,SKU055,discount,0.1
2026-03-07,STORE03,SKU070,1+1,0.5
2026-03-07,STORE03,SKU084,2+1,0.33
2026-03-07,STORE03,SKU095,2+1,0.33
2026-03-07,STORE04,SKU062,1+1,0.5
2026-03-07,STORE05,SKU014,1+1,0.5
2026-03-07,STORE05,SKU028,2+1,0.33
2026-03-07,STORE05,SKU050,2+1,0.33
2026-03-07,STORE05,SKU070,discount,0.3
2026-03-07,STORE05,SKU075,2+1,0.33
2026-03-07,STORE05,SKU084,discount,0.1
2026-03-07,STORE05,SKU090,1+1,0.5
2026-03-07,STORE05,SKU091,2+1,0.33
2026-03-07,STORE05,SKU093,2+1,0.33
2026-03-07,STORE05,SKU095,1+1,0.5
2026-03-08,STORE01,SKU075,2+1,0.33
2026-03-08,STORE01,SKU089,discount,0.2
2026-03-08,STORE01,SKU090,discount,0.15
2026-03-08,STORE01,SKU094,discount,0.2
2026-03-08,STORE02,SKU005,1+1,0.5
2026-03-08,STORE02,SKU011,2+1,0.33
2026-03-08,STORE02,SKU016,discount,0.2
2026-03-08,STORE02,SKU023,2+1,0.33
2026-03-08,STORE02,SKU031,2+1,0.33
2026-03-08,STORE02,SKU036,2+1,0.33
2026-03-08,STORE02,SKU054,discount,0.3
2026-03-08,STORE02,SKU070,1+1,0.5
2026-03-08,STORE02,SKU094,2+1,0.33
2026-03-08,STORE02,SKU100,2+1,0.33
2026-03-08,STORE03,SKU015,discount,0.3
2026-03-08,STORE03,SKU018,discount,0.1
2026-03-08,STORE03,SKU029,1+1,0.5
2026-03-08,STORE03,SKU036,2+1,0.33
2026-03-08,STORE03,SKU045,2+1,0.33
2026-03-08,STORE03,SKU048,1+1,0.5
2026-03-08,STORE03,SKU053,discount,0.1
2026-03-08,STORE03,SKU082,1+1,0.5
2026-03-08,STORE04,SKU081,2+1,0.33
2026-03-08,STORE04,SKU084,discount,0.2
2026-03-08,STORE05,SKU017,2+1,0.33
2026-03-08,STORE05,SKU040,discount,0.15
2026-03-08,STORE05,SKU044,2+1,0.33
2026-03-08,STORE05,SKU050,1+1,0.5
2026-03-08,STORE05,SKU065,1+1,0.5
2026-03-08,STORE05,SKU069,2+1,0.33
2026-03-09,STORE01,SKU009,1+1,0.5
2026-03-09,STORE01,SKU027,discount,0.2
2026-03-09,STORE01,SKU028,2+1,0.33
2026-03-09,STORE01,SKU071,discount,0.15
2026-03-09,STORE02,SKU008,2+1,0.33
2026-03-09,STORE02,SKU031,2+1,0.33
2026-03-09,STORE02,SKU051,1+1,0.5
2026-03-09,STORE02,SKU054,discount,0.15
2026-03-09,STORE02,SKU067,2+1,0.33
2026-03-09,STORE02,SKU096,1+1,0.5
2026-03-09,STORE03,SKU024,1+1,0.5
2026-03-09,STORE03,SKU027,1+1,0.5
2026-03-09,STORE03,SKU047,1+1,0.5
2026-03-09,STORE03,SKU066,discount,0.1
2026-03-09,STORE03,SKU080,2+1,0.33
2026-03-09,STORE04,SKU004,2+1,0.33
2026-03-09,STORE04,SKU018,discount,0.15
2026-03-09,STORE04,SKU021,discount,0.1
2026-03-09,STORE04,SKU037,1+1,0.5
2026-03-09,STORE04,SKU068,1+1,0.5
2026-03-09,STORE05,SKU081,2+1,0.33
2026-03-09,STORE05,SKU087,2+1,0.33
2026-03-10,STORE01,SKU068,discount,0.3
2026-03-10,STORE01,SKU097,2+1,0.33
2026-03-10,STORE02,SKU012,2+1,0.33
2026-03-10,STORE02,SKU021,2+1,0.33
2026-03-10,STORE02,SKU027,1+1,0.5
2026-03-10,STORE02,SKU029,2+1,0.33
2026-03-10,STORE02,SKU041,1+1,0.5
2026-03-10,STORE02,SKU042,discount,0.3
2026-03-10,STORE02,SKU049,1+1,0.5
2026-03-10,STORE02,SKU062,1+1,0.5
2026-03-10,STORE02,SKU068,discount,0.3
2026-03-10,STORE02,SKU082,discount,0.2
2026-03-10,STORE03,SKU024,2+1,0.33
2026-03-10,STORE03,SKU061,2+1,0.33
2026-03-10,STORE03,SKU079,2+1,0.33
2026-03-10,STORE04,SKU008,1+1,0.5
2026-03-10,STORE04,SKU032,2+1,0.33
2026-03-10,STORE04,SKU034,2+1,0.33
2026-03-10,STORE04,SKU046,discount,0.15
2026-03-10,STORE04,SKU068,1+1,0.5
2026-03-10,STORE04,SKU075,2+1,0.33
2026-03-10,STORE04,SKU092,discount,0.2
2026-03-10,STORE04,SKU099,1+1,0.5
2026-03-10,STORE05,SKU021,1+1,0.5
2026-03-10,STORE05,SKU023,1+1,0.5
2026-03-10,STORE05,SKU030,2+1,0.33
2026-03-10,STORE05,SKU036,discount,0.1
2026-03-10,STORE05,SKU071,2+1,0.33
2026-03-11,STORE01,SKU003,1+1,0.5
2026-03-11,STORE01,SKU008,2+1,0.33
2026-03-11,STORE01,SKU011,discount,0.1
2026-03-11,STORE01,SKU055,discount,0.15
2026-03-11,STORE01,SKU061,1+1,0.5
2026-03-11,STORE01,SKU066,discount,0.1
2026-03-11,STORE01,SKU070,1+1,0.5
2026-03-11,STORE02,SKU034,discount,0.2
2026-03-11,STORE02,SKU069,1+1,0.5
2026-03-11,STORE02,SKU070,1+1,0.5
2026-03-11,STORE02,SKU092,discount,0.2
2026-03-11,STORE03,SKU001,2+1,0.33
2026-03-11,STORE03,SKU002,2+1,0.33
2026-03-11,STORE03,SKU029,2+1,0.33
2026-03-11,STORE03,SKU056,1+1,0.5
2026-03-11,STORE03,SKU085,1+1,0.5
2026-03-11,STORE04,SKU011,discount,0.2
2026-03-11,STORE04,SKU086,1+1,0.5
2026-03-11,STORE05,SKU029,discount,0.1
2026-03-11,STORE05,SKU050,1+1,0.5
2026-03-11,STORE05,SKU100,1+1,0.5
2026-03-12,STORE01,SKU001,1+1,0.5
2026-03-12,STORE01,SKU032,2+1,0.33
2026-03-12,STORE01,SKU050,2+1,0.33
2026-03-12,STORE01,SKU074,1+1,0.5
2026-03-12,STORE02,SKU003,2+1,0.33
2026-03-12,STORE02,SKU015,2+1,0.33
2026-03-12,STORE02,SKU020,discount,0.15
2026-03-12,STORE02,SKU021,discount,0.2
2026-03-12,STORE02,SKU034,1+1,0.5
2026-03-12,STORE02,SKU038,2+1,0.33
2026-03-12,STORE02,SKU077,discount,0.15
2026-03-12,STORE02,SKU079,discount,0.3
2026-03-12,STORE02,SKU081,discount,0.1
2026-03-12,STORE03,SKU001,discount,0.15
2026-03-12,STORE03,SKU003,2+1,0.33
2026-03-12,STORE03,SKU022,discount,0.1
2026-03-12,STORE03,SKU055,discount,0.3
2026-03-12,STORE03,SKU058,2+1,0.33
2026-03-12,STORE03,SKU065,discount,0.2
2026-03-12,STORE04,SKU004,discount,0.1
2026-03-12,STORE04,SKU006,2+1,0.33
2026-03-12,STORE04,SKU034,2+1,0.33
2026-03-12,STORE04,SKU067,1+1,0.5
2026-03-12,STORE04,SKU071,2+1,0.33
2026-03-12,STORE04,SKU074,discount,0.2
2026-03-12,STORE04,SKU097,2+1,0.33
2026-03-12,STORE05,SKU014,2+1,0.33
2026-03-12,STORE05,SKU023,2+1,0.33
2026-03-12,STORE05,SKU033,discount,0.2
2026-03-12,STORE05,SKU043,discount,0.15
2026-03-12,STORE05,SKU055,discount,0.15
2026-03-12,STORE05,SKU078,discount,0.15
2026-03-12,STORE05,SKU092,discount,0.3
2026-03-12,STORE05,SKU096,1+1,0.5
2026-03-13,STORE01,SKU036,1+1,0.5
2026-03-13,STORE01,SKU057,1+1,0.5
2026-03-13,STORE02,SKU020,2+1,0.33
2026-03-13,STORE02,SKU021,discount,0.3
2026-03-13,STORE02,SKU023,1+1,0.5
2026-03-13,STORE02,SKU028,discount,0.1
2026-03-13,STORE02,SKU059,2+1,0.33
2026-03-13,STORE02,SKU062,1+1,0.5
2026-03-13,STORE02,SKU066,1+1,0.5
2026-03-13,STORE02,SKU076,2+1,0.33
2026-03-13,STORE02,SKU079,discount,0.3
2026-03-13,STORE03,SKU012,1+1,0.5
2026-03-13,STORE03,SKU093,2+1,0.33
2026-03-13,STORE03,SKU097,2+1,0.33
2026-03-13,STORE04,SKU003,discount,0.15
2026-03-13,STORE04,SKU023,1+1,0.5
2026-03-13,STORE04,SKU026,discount,0.3
2026-03-13,STORE04,SKU038,2+1,0.33
2026-03-13,STORE04,SKU065,discount,0.2
2026-03-13,STORE04,SKU066,discount,0.1
2026-03-13,STORE05,SKU023,discount,0.15
2026-03-13,STORE05,SKU026,discount,0.3
2026-03-13,STORE05,SKU031,2+1,0.33
2026-03-13,STORE05,SKU034,1+1,0.5
2026-03-13,STORE05,SKU068,1+1,0.5
2026-03-13,STORE05,SKU075,2+1,0.33
2026-03-13,STORE05,SKU077,2+1,0.33
2026-03-13,STORE05,SKU088,discount,0.1
2026-03-14,STORE01,SKU008,1+1,0.5
2026-03-14,STORE01,SKU013,discount,0.15
2026-03-14,STORE01,SKU033,discount,0.1
2026-03-14,STORE01,SKU039,2+1,0.33
2026-03-14,STORE01,SKU054,discount,0.15
2026-03-14,STORE01,SKU069,2+1,0.33
2026-03-14,STORE01,SKU077,1+1,0.5
2026-03-14,STORE01,SKU079,1+1,0.5
2026-03-14,STORE01,SKU088,discount,0.15
2026-03-14,STORE01,SKU100,2+1,0.33
2026-03-14,STORE02,SKU015,1+1,0.5
2026-03-14,STORE02,SKU025,1+1,0.5
2026-03-14,STORE02,SKU026,1+1,0.5
2026-03-14,STORE02,SKU071,2+1,0.33
2026-03-14,STORE02,SKU096,2+1,0.33
2026-03-14,STORE03,SKU009,discount,0.15
2026-03-14,STORE03,SKU011,1+1,0.5
2026-03-14,STORE03,SKU012,1+1,0.5
2026-03-14,STORE03,SKU036,1+1,0.5
2026-03-14,STORE03,SKU060,1+1,0.5
2026-03-14,STORE04,SKU009,discount,0.15
2026-03-14,STORE04,SKU094,discount,0.3
2026-03-14,STORE04,SKU098,discount,0.2
2026-03-14,STORE04,SKU100,2+1,0.33
2026-03-14,STORE05,SKU008,1+1,0.5
2026-03-14,STORE05,SKU013,1+1,0.5
2026-03-14,STORE05,SKU032,2+1,0.33
2026-03-14,STORE05,SKU043,2+1,0.33
2026-03-14,STORE05,SKU051,discount,0.1
2026-03-14,STORE05,SKU054,2+1,0.33
2026-03-14,STORE05,SKU087,2+1,0.33
2026-03-14,STORE05,SKU099,discount,0.3
2026-03-15,STORE01,SKU020,discount,0.1
2026-03-15,STORE01,SKU039,2+1,0.33
2026-03-15,STORE01,SKU078,2+1,0.33
2026-03-15,STORE02,SKU032,discount,0.3
2026-03-15,STORE02,SKU041,1+1,0.5
2026-03-15,STORE02,SKU048,discount,0.1
2026-03-15,STORE02,SKU056,discount,0.3
2026-03-15,STORE02,SKU072,discount,0.3
2026-03-15,STORE02,SKU075,1+1,0.5
2026-03-15,STORE02,SKU085,discount,0.2
2026-03-15,STORE02,SKU093,2+1,0.33
2026-03-15,STORE03,SKU008,discount,0.15
2026-03-15,STORE03,SKU041,1+1,0.5
2026-03-15,STORE03,SKU049,discount,0.15
2026-03-15,STORE03,SKU053,2+1,0.33
2026-03-15,STORE03,SKU066,discount,0.15
2026-03-15,STORE03,SKU084,discount,0.15
2026-03-15,STORE03,SKU085,2+1,0.33
2026-03-15,STORE03,SKU089,2+1,0.33
2026-03-15,STORE03,SKU096,discount,0.1
2026-03-15,STORE04,SKU050,discount,0.3
2026-03-15,STORE04,SKU055,2+1,0.33
2026-03-15,STORE04,SKU057,discount,0.2
2026-03-15,STORE04,SKU064,2+1,0.33
2026-03-15,STORE04,SKU071,discount,0.15
2026-03-15,STORE04,SKU078,2+1,0.33
2026-03-15,STORE04,SKU082,1+1,0.5
2026-03-15,STORE04,SKU087,2+1,0.33
2026-03-15,STORE04,SKU094,2+1,0.33
2026-03-15,STORE05,SKU005,2+1,0.33
2026-03-15,STORE05,SKU028,discount,0.1
2026-03-15,STORE05,SKU039,1+1,0.5
2026-03-15,STORE05,SKU041,1+1,0.5
2026-03-15,STORE05,SKU054,2+1,0.33
2026-03-15,STORE05,SKU074,1+1,0.5
2026-03-15,STORE05,SKU087,discount,0.2
2026-03-15,STORE05,SKU092,2+1,0.33
2026-03-15,STORE05,SKU100,1+1,0.5
2026-03-16,STORE01,SKU020,discount,0.1
2026-03-16,STORE01,SKU023,discount,0.3
2026-03-16,STORE01,SKU030,discount,0.15
2026-03-16,STORE01,SKU038,1+1,0.5
2026-03-16,STORE01,SKU053,discount,0.3
2026-03-16,STORE01,SKU061,2+1,0.33
2026-03-16,STORE01,SKU067,discount,0.1
2026-03-16,STORE01,SKU094,discount,0.2
2026-03-16,STORE02,SKU010,2+1,0.33
2026-03-16,STORE02,SKU029,1+1,0.5
2026-03-16,STORE02,SKU038,2+1,0.33
2026-03-16,STORE02,SKU048,1+1,0.5
2026-03-16,STORE02,SKU053,discount,0.3
2026-03-16,STORE02,SKU057,2+1,0.33
2026-03-16,STORE02,SKU059,2+1,0.33
2026-03-16,STORE02,SKU060,discount,0.1
2026-03-16,STORE02,SKU086,1+1,0.5
2026-03-16,STORE02,SKU100,1+1,0.5
2026-03-16,STORE03,SKU017,1+1,0.5
2026-03-16,STORE03,SKU031,discount,0.2
2026-03-16,STORE03,SKU051,discount,0.15
2026-03-16,STORE03,SKU056,2+1,0.33
2026-03-16,STORE03,SKU083,discount,0.2
2026-03-16,STORE03,SKU096,2+1,0.33
2026-03-16,STORE04,SKU004,2+1,0.33
2026-03-16,STORE04,SKU082,2+1,0.33
2026-03-16,STORE04,SKU095,2+1,0.33
2026-03-16,STORE05,SKU004,1+1,0.5
2026-03-16,STORE05,SKU030,discount,0.1
2026-03-16,STORE05,SKU046,1+1,0.5
2026-03-16,STORE05,SKU085,2+1,0.33
2026-03-16,STORE05,SKU088,1+1,0.5
2026-03-17,STORE01,SKU019,2+1,0.33
2026-03-17,STORE01,SKU084,1+1,0.5
2026-03-17,STORE01,SKU087,2+1,0.33
2026-03-17,STORE01,SKU094,1+1,0.5
2026-03-17,STORE02,SKU007,1+1,0.5
2026-03-17,STORE02,SKU019,2+1,0.33
2026-03-17,STORE02,SKU042,1+1,0.5
2026-03-17,STORE03,SKU039,2+1,0.33
2026-03-17,STORE03,SKU083,2+1,0.33
2026-03-17,STORE03,SKU086,1+1,0.5
2026-03-17,STORE04,SKU003,2+1,0.33
2026-03-17,STORE04,SKU018,2+1,0.33
2026-03-17,STORE04,SKU029,1+1,0.5
2026-03-17,STORE04,SKU039,2+1,0.33
2026-03-17,STORE05,SKU006,discount,0.15
2026-03-17,STORE05,SKU037,1+1,0.5
2026-03-17,STORE05,SKU043,discount,0.3
2026-03-17,STORE05,SKU047,1+1,0.5
2026-03-17,STORE05,SKU067,discount,0.15
2026-03-18,STORE01,SKU008,2+1,0.33
2026-03-18,STORE01,SKU018,1+1,0.5
2026-03-18,STORE01,SKU019,discount,0.15
2026-03-18,STORE01,SKU026,1+1,0.5
2026-03-18,STORE01,SKU053,discount,0.2
2026-03-18,STORE01,SKU060,1+1,0.5
2026-03-18,STORE01,SKU063,discount,0.2
2026-03-18,STORE01,SKU067,1+1,0.5
2026-03-18,STORE01,SKU082,1+1,0.5
2026-03-18,STORE01,SKU087,2+1,0.33
2026-03-18,STORE01,SKU091,2+1,0.33
2026-03-18,STORE02,SKU073,1+1,0.5
2026-03-18,STORE02,SKU074,discount,0.15
2026-03-18,STORE02,SKU081,discount,0.1
2026-03-18,STORE02,SKU097,discount,0.15
2026-03-18,STORE03,SKU002,2+1,0.33
2026-03-18,STORE03,SKU022,1+1,0.5
2026-03-18,STORE03,SKU041,2+1,0.33
2026-03-18,STORE03,SKU066,2+1,0.33
2026-03-18,STORE03,SKU100,2+1,0.33
2026-03-18,STORE04,SKU002,2+1,0.33
2026-03-18,STORE04,SKU042,1+1,0.5
2026-03-18,STORE04,SKU098,discount,0.1
2026-03-18,STORE05,SKU048,discount,0.3
2026-03-18,STORE05,SKU060,2+1,0.33
2026-03-18,STORE05,SKU069,discount,0.1
2026-03-18,STORE05,SKU078,1+1,0.5
2026-03-18,STORE05,SKU092,discount,0.3
2026-03-19,STORE01,SKU032,discount,0.2
2026-03-19,STORE01,SKU067,discount,0.1
2026-03-19,STORE01,SKU095,discount,0.1
2026-03-19,STORE02,SKU004,2+1,0.33
2026-03-19,STORE02,SKU013,2+1,0.33
2026-03-19,STORE02,SKU021,1+1,0.5
2026-03-19,STORE02,SKU056,discount,0.2
2026-03-19,STORE02,SKU061,discount,0.1
2026-03-19,STORE02,SKU092,2+1,0.33
2026-03-19,STORE03,SKU082,1+1,0.5
2026-03-19,STORE03,SKU090,2+1,0.33
2026-03-19,STORE03,SKU097,discount,0.3
2026-03-19,STORE03,SKU100,2+1,0.33
2026-03-19,STORE04,SKU018,discount,0.15
2026-03-19,STORE04,SKU053,1+1,0.5
2026-03-19,STORE04,SKU077,discount,0.1
2026-03-19,STORE04,SKU086,2+1,0.33
2026-03-19,STORE05,SKU004,1+1,0.5
2026-03-19,STORE05,SKU040,1+1,0.5
2026-03-19,STORE05,SKU043,1+1,0.5
2026-03-19,STORE05,SKU048,2+1,0.33
2026-03-19,STORE05,SKU060,2+1,0.33
2026-03-19,STORE05,SKU066,2+1,0.33
2026-03-20,STORE01,SKU067,discount,0.2
2026-03-20,STORE01,SKU085,1+1,0.5
2026-03-20,STORE02,SKU006,1+1,0.5
2026-03-20,STORE02,SKU011,2+1,0.33
2026-03-20,STORE02,SKU021,discount,0.3
2026-03-20,STORE02,SKU028,1+1,0.5
2026-03-20,STORE02,SKU081,2+1,0.33
2026-03-20,STORE03,SKU060,1+1,0.5
2026-03-20,STORE03,SKU061,2+1,0.33
2026-03-20,STORE04,SKU014,1+1,0.5
2026-03-20,STORE04,SKU025,1+1,0.5
2026-03-20,STORE04,SKU028,2+1,0.33
2026-03-20,STORE04,SKU045,2+1,0.33
2026-03-20,STORE04,SKU052,1+1,0.5
2026-03-20,STORE04,SKU058,1+1,0.5
2026-03-20,STORE04,SKU083,discount,0.1
2026-03-20,STORE04,SKU086,discount,0.2
2026-03-20,STORE05,SKU002,discount,0.3
2026-03-20,STORE05,SKU005,1+1,0.5
2026-03-20,STORE05,SKU015,2+1,0.33
2026-03-20,STORE05,SKU035,2+1,0.33
2026-03-20,STORE05,SKU068,discount,0.15
2026-03-20,STORE05,SKU073,discount,0.15
2026-03-20,STORE05,SKU084,2+1,0.33
2026-03-20,STORE05,SKU085,1+1,0.5
2026-03-21,STORE02,SKU044,2+1,0.33
2026-03-21,STORE02,SKU066,2+1,0.33
2026-03-21,STORE03,SKU012,2+1,0.33
2026-03-21,STORE03,SKU034,discount,0.1
2026-03-21,STORE03,SKU055,1+1,0.5
2026-03-21,STORE03,SKU058,discount,0.3
2026-03-21,STORE03,SKU069,1+1,0.5
2026-03-21,STORE04,SKU041,2+1,0.33
2026-03-21,STORE04,SKU060,discount,0.3
2026-03-21,STORE04,SKU066,2+1,0.33
2026-03-21,STORE05,SKU050,discount,0.3
2026-03-21,STORE05,SKU057,discount,0.2
2026-03-21,STORE05,SKU060,2+1,0.33
2026-03-21,STORE05,SKU066,discount,0.1
2026-03-21,STORE05,SKU069,discount,0.2
2026-03-21,STORE05,SKU083,discount,0.1
2026-03-21,STORE05,SKU084,2+1,0.33
2026-03-22,STORE02,SKU005,discount,0.2
2026-03-22,STORE02,SKU006,2+1,0.33
2026-03-22,STORE02,SKU008,2+1,0.33
2026-03-22,STORE02,SKU014,discount,0.1
2026-03-22,STORE02,SKU028,2+1,0.33
2026-03-22,STORE02,SKU039,2+1,0.33
2026-03-22,STORE02,SKU044,1+1,0.5
2026-03-22,STORE02,SKU045,discount,0.3
2026-03-22,STORE02,SKU062,discount,0.1
2026-03-22,STORE02,SKU063,discount,0.1
2026-03-22,STORE03,SKU023,2+1,0.33
2026-03-22,STORE03,SKU066,1+1,0.5
2026-03-22,STORE03,SKU091,discount,0.1
2026-03-22,STORE03,SKU095,discount,0.3
2026-03-22,STORE04,SKU014,1+1,0.5
2026-03-22,STORE04,SKU061,discount,0.1
2026-03-22,STORE05,SKU002,discount,0.1
2026-03-22,STORE05,SKU003,1+1,0.5
2026-03-22,STORE05,SKU022,2+1,0.33
2026-03-22,STORE05,SKU048,2+1,0.33
2026-03-22,STORE05,SKU050,2+1,0.33
2026-03-22,STORE05,SKU063,1+1,0.5
2026-03-22,STORE05,SKU064,1+1,0.5
2026-03-22,STORE05,SKU098,discount,0.15
2026-03-23,STORE01,SKU014,2+1,0.33
2026-03-23,STORE01,SKU023,1+1,0.5
2026-03-23,STORE01,SKU074,discount,0.15
2026-03-23,STORE01,SKU075,2+1,0.33
2026-03-23,STORE01,SKU094,discount,0.1
2026-03-23,STORE02,SKU047,1+1,0.5
2026-03-23,STORE03,SKU017,discount,0.1
2026-03-23,STORE03,SKU039,discount,0.2
2026-03-23,STORE03,SKU045,discount,0.3
2026-03-23,STORE03,SKU078,1+1,0.5
2026-03-23,STORE03,SKU084,discount,0.15
2026-03-23,STORE03,SKU091,2+1,0.33
2026-03-23,STORE04,SKU014,2+1,0.33
2026-03-23,STORE04,SKU029,1+1,0.5
2026-03-23,STORE04,SKU056,discount,0.15
2026-03-23,STORE05,SKU011,2+1,0.33
2026-03-23,STORE05,SKU013,discount,0.2
2026-03-23,STORE05,SKU028,2+1,0.33
2026-03-23,STORE05,SKU045,discount,0.15
2026-03-23,STORE05,SKU086,discount,0.1
2026-03-24,STORE01,SKU059,discount,0.2
2026-03-24,STORE01,SKU085,1+1,0.5
2026-03-24,STORE01,SKU086,1+1,0.5
2026-03-24,STORE01,SKU095,1+1,0.5
2026-03-24,STORE01,SKU096,discount,0.3
2026-03-24,STORE02,SKU030,discount,0.15
2026-03-24,STORE02,SKU034,discount,0.2
2026-03-24,STORE02,SKU035,2+1,0.33
2026-03-24,STORE02,SKU037,1+1,0.5
2026-03-24,STORE02,SKU040,1+1,0.5
2026-03-24,STORE02,SKU054,2+1,0.33
2026-03-24,STORE02,SKU067,2+1,0.33
2026-03-24,STORE02,SKU099,1+1,0.5
2026-03-24,STORE03,SKU045,1+1,0.5
2026-03-24,STORE03,SKU049,1+1,0.5
2026-03-24,STORE03,SKU055,2+1,0.33
2026-03-24,STORE03,SKU063,2+1,0.33
2026-03-24,STORE04,SKU007,2+1,0.33
2026-03-24,STORE04,SKU039,2+1,0.33
2026-03-24,STORE04,SKU066,discount,0.15
2026-03-24,STORE04,SKU075,1+1,0.5
2026-03-24,STORE04,SKU081,discount,0.3
2026-03-24,STORE04,SKU085,discount,0.1
2026-03-24,STORE05,SKU026,discount,0.3
2026-03-24,STORE05,SKU032,1+1,0.5
2026-03-24,STORE05,SKU035,2+1,0.33
2026-03-24,STORE05,SKU044,1+1,0.5
2026-03-24,STORE05,SKU051,1+1,0.5
2026-03-24,STORE05,SKU062,1+1,0.5
2026-03-24,STORE05,SKU066,discount,0.15
2026-03-24,STORE05,SKU074,discount,0.15
2026-03-24,STORE05,SKU076,1+1,0.5
2026-03-24,STORE05,SKU093,2+1,0.33
2026-03-25,STORE01,SKU018,discount,0.3
2026-03-25,STORE01,SKU041,1+1,0.5
2026-03-25,STORE01,SKU049,discount,0.15
2026-03-25,STORE01,SKU058,1+1,0.5
2026-03-25,STORE01,SKU060,discount,0.3
2026-03-25,STORE01,SKU070,discount,0.2
2026-03-25,STORE02,SKU002,1+1,0.5
2026-03-25,STORE02,SKU004,1+1,0.5
2026-03-25,STORE02,SKU012,2+1,0.33
2026-03-25,STORE02,SKU021,discount,0.1
2026-03-25,STORE02,SKU059,2+1,0.33
2026-03-25,STORE02,SKU063,1+1,0.5
2026-03-25,STORE02,SKU064,discount,0.1
2026-03-25,STORE02,SKU084,1+1,0.5
2026-03-25,STORE02,SKU092,2+1,0.33
2026-03-25,STORE03,SKU002,discount,0.1
2026-03-25,STORE03,SKU004,2+1,0.33
2026-03-25,STORE03,SKU006,discount,0.15
2026-03-25,STORE03,SKU025,discount,0.2
2026-03-25,STORE03,SKU037,discount,0.15
2026-03-25,STORE03,SKU055,1+1,0.5
