date,sku_id,forecast_quantity
2023-04-05,90130,19
2023-04-06,90130,47
2023-04-07,90130,25
2023-04-08,90130,11
2023-04-09,90130,17
2023-04-10,90130,12
2023-04-11,90130,17
2023-04-12,90130,27
2023-04-13,90130,48
2023-04-14,90130,19
2023-04-15,90130,8
2023-04-16,90130,9
2023-04-17,90130,12
2023-04-18,90130,7
2023-04-19,90130,18
2023-04-20,90130,22
2023-04-21,90130,13
2023-04-22,90130,16
2023-04-23,90130,3
2023-04-24,90130,14
2023-04-25,90130,18
2023-04-26,90130,11
2023-04-27,90130,24
2023-04-28,90130,21
2023-04-29,90130,11
2023-04-30,90130,13
2023-05-01,90130,8
2023-05-02,90130,14
2023-05-03,90130,11
2023-05-04,90130,25
2023-05-05,90130,12
2023-05-06,90130,9
2023-05-07,90130,11
2023-05-08,90130,17
2023-05-09,90130,14
2023-05-10,90130,13
2023-05-11,90130,36
2023-05-12,90130,31
2023-05-13,90130,19
2023-05-14,90130,17
2023-05-15,90130,12
2023-05-16,90130,24
2023-05-17,90130,25
2023-05-18,90130,10
2023-05-19,90130,16
2023-05-20,90130,2
2023-05-21,90130,8
2023-05-22,90130,16
2023-05-23,90130,18
2023-05-24,90130,36
2023-05-25,90130,24
2023-05-26,90130,25
2023-05-27,90130,15
2023-05-28,90130,5
2023-05-29,90130,9
2023-05-30,90130,16
2023-05-31,90130,29
2023-06-01,90130,20
2023-06-02,90130,12
2023-06-03,90130,14
2023-06-04,90130,23
2023-06-05,90130,9
2023-06-06,90130,14
2023-06-07,90130,22
2023-06-08,90130,28
2023-06-09,90130,23
2023-06-10,90130,30
2023-06-11,90130,8
2023-06-12,90130,15
2023-06-13,90130,18
2023-06-14,90130,36
2023-06-15,90130,33
2023-06-16,90130,23
2023-06-17,90130,2
2023-06-18,90130,12
2023-06-19,90130,15
2023-06-20,90130,16
2023-06-21,90130,20
2023-06-22,90130,29
2023-06-23,90130,11
2023-06-24,90130,16
2023-06-25,90130,14
2023-06-26,90130,6
2023-06-27,90130,14
2023-06-28,90130,32
2023-06-29,90130,16
2023-06-30,90130,17
2023-07-01,90130,38
2023-07-02,90130,21
2023-07-03,90130,33
2023-07-04,90130,43
2023-07-05,90130,27
2023-07-06,90130,22
2023-07-07,90130,6
2023-07-08,90130,6
2023-07-09,90130,18
2023-07-10,90130,16
2023-07-11,90130,10
2023-07-12,90130,13
2023-07-13,90130,25
2023-07-14,90130,20
2023-07-15,90130,8
2023-07-16,90130,5
2023-07-17,90130,15
2023-07-18,90130,14
2023-07-19,90130,17
2023-07-20,90130,29
2023-07-21,90130,18
2023-07-22,90130,8
2023-07-23,90130,10
2023-07-24,90130,4
2023-07-25,90130,8
2023-07-26,90130,30
2023-07-27,90130,20
2023-07-28,90130,13
2023-07-29,90130,13
2023-07-30,90130,19
2023-07-31,90130,13
2023-08-01,90130,14
2023-08-02,90130,35
2023-08-03,90130,24
2023-08-04,90130,25
2023-08-05,90130,10
2023-08-06,90130,12
2023-08-07,90130,28
2023-08-08,90130,27
2023-08-09,90130,29
2023-08-10,90130,21
2023-08-11,90130,26
2023-08-12,90130,5
2023-08-13,90130,13
2023-08-14,90130,20
2023-08-15,90130,43
2023-08-16,90130,34
2023-08-17,90130,0
2023-08-18,90130,0
2023-08-19,90130,24
2023-08-20,90130,12
2023-08-21,90130,49
2023-08-22,90130,51
2023-08-23,90130,56
2023-08-24,90130,72
2023-08-25,90130,32
2023-08-26,90130,6
2023-08-27,90130,40
2023-08-28,90130,40
2023-08-29,90130,47
2023-08-30,90130,65
2023-08-31,90130,55
2023-09-01,90130,90
2023-09-02,90130,9
2023-09-03,90130,21
2023-09-04,90130,25
2023-09-05,90130,28
2023-09-06,90130,42
2023-09-07,90130,52
2023-09-08,90130,63
2023-09-09,90130,18
2023-09-10,90130,17
2023-09-11,90130,28
2023-09-12,90130,35
2023-09-13,90130,54
2023-09-14,90130,91
2023-09-15,90130,35
2023-09-16,90130,9
2023-09-17,90130,31
2023-09-18,90130,36
2023-09-19,90130,35
2023-09-20,90130,43
2023-09-21,90130,35
2023-09-22,90130,47
2023-09-23,90130,35
2023-09-24,90130,23
2023-09-25,90130,33
2023-09-26,90130,49
2023-09-27,90130,57
2023-09-28,90130,70
2023-09-29,90130,58
2023-09-30,90130,48
2023-10-01,90130,34
2023-10-02,90130,0
2023-10-03,90130,0
2023-10-04,90130,0
2023-10-05,90130,25
2023-10-06,90130,23
2023-10-07,90130,20
2023-10-08,90130,22
2023-10-09,90130,11
2023-10-10,90130,17
2023-10-11,90130,27
2023-10-12,90130,25
2023-10-13,90130,25
2023-10-14,90130,17
2023-10-15,90130,18
2023-10-16,90130,13
2023-10-17,90130,17
2023-10-18,90130,19
2023-10-19,90130,19
2023-10-20,90130,24
2023-10-21,90130,11
2023-10-22,90130,8
2023-10-23,90130,6
2023-10-24,90130,14
2023-10-25,90130,36
2023-10-26,90130,49
2023-10-27,90130,12
2023-10-28,90130,17
2023-10-29,90130,10
2023-10-30,90130,18
2023-10-31,90130,14
2023-11-01,90130,28
2023-11-02,90130,36
2023-11-03,90130,26
2023-11-04,90130,11
2023-11-05,90130,9
2023-11-06,90130,11
2023-11-07,90130,33
2023-11-08,90130,28
2023-11-09,90130,0
2023-11-10,90130,0
2023-11-11,90130,0
2023-11-12,90130,0
2023-11-13,90130,34
2023-11-14,90130,27
2023-11-15,90130,54
2023-11-16,90130,50
2023-11-17,90130,39
2023-11-18,90130,28
2023-11-19,90130,17
2023-11-20,90130,0
2023-11-21,90130,0
2023-11-22,90130,0
2023-11-23,90130,2
2023-11-24,90130,0
2023-11-25,90130,0
2023-11-26,90130,0
2023-11-27,90130,0
2023-11-28,90130,1
2023-11-29,90130,0
2023-11-30,90130,0
2023-12-01,90130,0
2023-12-02,90130,33
2023-12-03,90130,36
2023-12-04,90130,24
2023-12-05,90130,47
2023-12-06,90130,44
2023-12-07,90130,45
2023-12-08,90130,46
2023-12-09,90130,23
2023-12-10,90130,34
2023-12-11,90130,40
2023-12-12,90130,52
2023-12-13,90130,70
2023-12-14,90130,55
2023-12-15,90130,1
2023-12-16,90130,1
2023-12-17,90130,0
2023-12-18,90130,1
2023-12-19,90130,0
2023-12-20,90130,0
2023-12-21,90130,2
2023-12-22,90130,0
2023-12-23,90130,0
2023-12-24,90130,0
2023-12-25,90130,0
2023-12-26,90130,40
2023-12-27,90130,17
2023-12-28,90130,32
2023-12-29,90130,15
2023-12-30,90130,34
2023-12-31,90130,73
2024-01-01,90130,9
2024-01-02,90130,13
2024-01-03,90130,19
2024-01-04,90130,26
2024-01-05,90130,15
2024-01-06,90130,8
2024-01-07,90130,24
2024-01-08,90130,0
2024-01-09,90130,0
2024-01-10,90130,0
2024-01-11,90130,24
2024-01-12,90130,9
2024-01-13,90130,13
2024-01-14,90130,4
2024-01-15,90130,6
2024-01-16,90130,6
2024-01-17,90130,26
2024-01-18,90130,26
2024-01-19,90130,31
2024-01-20,90130,20
2024-01-21,90130,8
2024-01-22,90130,9
2024-01-23,90130,19
2024-01-24,90130,22
2024-01-25,90130,26
2024-01-26,90130,20
2024-01-27,90130,4
2024-01-28,90130,4
2024-01-29,90130,13
2024-01-30,90130,9
2024-01-31,90130,25
2024-02-01,90130,35
2024-02-02,90130,46
2024-02-03,90130,36
2024-02-04,90130,11
2024-02-05,90130,13
2024-02-06,90130,24
2024-02-07,90130,0
2024-02-08,90130,1
2024-02-09,90130,1
2024-02-10,90130,0
2024-02-11,90130,0
2024-02-12,90130,1
2024-02-13,90130,0
2024-02-14,90130,2
2024-02-15,90130,0
2024-02-16,90130,0
2024-02-17,90130,0
2024-02-18,90130,0
2024-02-19,90130,0
2024-02-20,90130,0
2024-02-21,90130,0
2024-02-22,90130,2
2024-02-23,90130,0
2024-02-24,90130,2
2024-02-25,90130,0
2024-02-26,90130,1
2024-02-27,90130,0
2024-02-28,90130,0
2024-03-01,90130,0
2024-03-02,90130,0
2024-03-03,90130,0
2024-03-04,90130,0
2024-03-05,90130,0
2024-03-06,90130,0
2024-03-07,90130,2
2024-03-08,90130,0
2024-03-09,90130,24
2024-03-10,90130,11
2024-03-11,90130,20
2024-03-12,90130,17
2024-03-13,90130,17
2024-03-14,90130,16
2024-03-15,90130,21
2024-03-16,90130,14
2024-03-17,90130,13
2024-03-18,90130,4
2024-03-19,90130,6
2024-03-20,90130,12
2024-03-21,90130,23
2024-03-22,90130,15
2024-03-23,90130,12
2024-03-24,90130,11
2024-03-25,90130,6
2024-03-26,90130,5
2024-03-27,90130,5
2024-03-28,90130,17
2024-03-29,90130,18
2024-03-30,90130,9
2024-03-31,90130,10
2024-04-01,90130,8
2024-04-02,90130,13
2024-04-03,90130,11
2024-04-04,90130,23
2024-04-05,90130,7
2024-04-06,90130,22
2024-04-07,90130,11
2024-04-08,90130,7
2024-04-09,90130,10
2024-04-10,90130,15
2024-04-11,90130,14
2024-04-12,90130,8
2024-04-13,90130,20
2024-04-14,90130,6
2024-04-15,90130,6
2024-04-16,90130,9
2024-04-17,90130,12
2024-04-18,90130,18
2024-04-19,90130,27
2024-04-20,90130,16
2024-04-21,90130,7
2024-04-22,90130,12
2024-04-23,90130,2
2024-04-24,90130,15
2024-04-25,90130,45
2024-04-26,90130,23
2024-04-27,90130,20
2024-04-28,90130,24
2024-04-29,90130,6
2024-04-30,90130,6
2024-05-01,90130,21
2024-05-02,90130,28
2024-05-03,90130,24
2024-05-04,90130,16
2024-05-05,90130,10
2024-05-06,90130,11
2024-05-07,90130,1
2024-05-08,90130,15
2024-05-09,90130,20
2024-05-10,90130,25
2024-05-11,90130,9
2024-05-12,90130,2
2024-05-13,90130,0
2024-05-14,90130,1
2024-05-15,90130,0
2024-05-16,90130,1
2024-05-17,90130,1
2024-05-18,90130,0
2024-05-19,90130,0
2024-05-20,90130,1
2024-05-21,90130,3
2024-05-22,90130,0
2024-05-23,90130,0
2024-05-24,90130,2
2024-05-25,90130,1
2024-05-26,90130,0
2024-05-27,90130,1
2024-05-28,90130,0
2024-05-29,90130,1
2024-05-30,90130,0
2024-05-31,90130,0
2024-06-01,90130,2
2024-06-02,90130,0
2024-06-03,90130,0
2024-06-04,90130,0
2024-06-05,90130,2
2024-06-06,90130,1
2024-06-07,90130,1
2024-06-08,90130,0
2024-06-09,90130,1
2024-06-10,90130,0
2024-06-11,90130,9
2024-06-12,90130,18
2024-06-13,90130,15
2024-06-14,90130,25
2024-06-15,90130,21
2024-06-16,90130,12
2024-06-17,90130,9
2024-06-18,90130,10
2024-06-19,90130,16
2024-06-20,90130,39
2024-06-21,90130,20
2024-06-22,90130,7
2024-06-23,90130,10
2024-06-24,90130,16
2024-06-25,90130,10
2024-06-26,90130,6
2024-06-27,90130,32
2024-06-28,90130,16
2024-06-29,90130,16
2024-06-30,90130,15
2024-07-01,90130,20
2024-07-02,90130,11
2024-07-03,90130,24
2024-07-04,90130,39
2024-07-05,90130,16
2024-07-06,90130,16
2024-07-07,90130,16
2024-07-08,90130,10
2024-07-09,90130,11
2024-07-10,90130,15
2024-07-11,90130,29
2024-07-12,90130,20
2024-07-13,90130,12
2024-07-14,90130,15
2024-07-15,90130,9
2024-07-16,90130,8
2024-07-17,90130,18
2024-07-18,90130,32
2024-07-19,90130,17
2024-07-20,90130,22
2024-07-21,90130,6
2024-07-22,90130,17
2024-07-23,90130,12
2024-07-24,90130,12
2024-07-25,90130,18
2024-07-26,90130,21
2024-07-27,90130,26
2024-07-28,90130,8
2024-07-29,90130,16
2024-07-30,90130,12
2024-07-31,90130,9
2024-08-01,90130,13
2024-08-02,90130,14
2024-08-03,90130,13
2024-08-04,90130,11
2024-08-05,90130,11
2024-08-06,90130,15
2024-08-07,90130,9
2024-08-08,90130,26
2024-08-09,90130,24
2024-08-10,90130,24
2024-08-11,90130,5
2024-08-12,90130,9
2024-08-13,90130,13
2024-08-14,90130,12
2024-08-15,90130,18
2024-08-16,90130,15
2024-08-17,90130,12
2024-08-18,90130,13
2024-08-19,90130,12
2024-08-20,90130,7
2024-08-21,90130,18
2024-08-22,90130,16
2024-08-23,90130,17
2024-08-24,90130,16
2024-08-25,90130,7
2024-08-26,90130,11
2024-08-27,90130,5
2024-08-28,90130,19
2024-08-29,90130,29
2024-08-30,90130,20
2024-08-31,90130,16
2024-09-01,90130,25
2024-09-02,90130,1
2024-09-03,90130,15
2024-09-04,90130,7
2024-09-05,90130,18
2024-09-06,90130,18
2024-09-07,90130,18
2024-09-08,90130,16
2024-09-09,90130,6
2024-09-10,90130,7
2024-09-11,90130,22
2024-09-12,90130,23
2024-09-13,90130,14
2024-09-14,90130,18
2024-09-15,90130,7
2024-09-16,90130,19
2024-09-17,90130,9
2024-09-18,90130,17
2024-09-19,90130,20
2024-09-20,90130,34
2024-09-21,90130,13
2024-09-22,90130,2
2024-09-23,90130,20
2024-09-24,90130,14
2024-09-25,90130,11
2024-09-26,90130,25
2024-09-27,90130,26
2024-09-28,90130,18
2024-09-29,90130,5
2024-09-30,90130,8
2024-10-01,90130,18
2024-10-02,90130,15
2024-10-03,90130,26
2024-10-04,90130,35
2024-10-05,90130,24
2024-10-06,90130,22
2024-10-07,90130,19
2024-10-08,90130,21
2024-10-09,90130,30
2024-10-10,90130,32
2024-10-11,90130,55
2024-10-12,90130,10
2024-10-13,90130,10
2024-10-14,90130,13
2024-10-15,90130,13
2024-10-16,90130,8
2024-10-17,90130,0
2024-10-18,90130,14
2024-10-19,90130,19
2024-10-20,90130,20
2024-10-21,90130,11
2024-10-22,90130,18
2024-10-23,90130,18
2024-10-24,90130,15
2024-10-25,90130,24
2024-10-26,90130,17
2024-10-27,90130,13
2024-10-28,90130,14
2024-10-29,90130,16
2024-10-30,90130,35
2024-10-31,90130,38
2024-11-01,90130,26
2024-11-02,90130,31
2024-11-03,90130,19
2024-11-04,90130,12
2024-11-05,90130,8
2024-11-06,90130,6
2024-11-07,90130,9
2024-11-08,90130,17
2024-11-09,90130,15
2024-11-10,90130,11
2024-11-11,90130,9
2024-11-12,90130,14
2024-11-13,90130,10
2024-11-14,90130,22
2024-11-15,90130,15
2024-11-16,90130,20
2024-11-17,90130,6
2024-11-18,90130,10
2024-11-19,90130,8
2024-11-20,90130,9
2024-11-21,90130,17
2024-11-22,90130,25
2024-11-23,90130,16
2024-11-24,90130,14
2024-11-25,90130,23
2024-11-26,90130,43
2024-11-27,90130,32
2024-11-28,90130,15
2024-11-29,90130,43
2024-11-30,90130,39
2024-12-01,90130,0
2024-12-02,90130,1
2024-12-03,90130,0
2024-12-04,90130,0
2024-12-05,90130,1
2024-12-06,90130,0
2024-12-07,90130,1
2024-12-08,90130,3
2024-12-09,90130,0
2024-12-10,90130,0
2024-12-11,90130,1
2024-12-12,90130,0
2024-12-13,90130,0
2024-12-14,90130,0
2024-12-15,90130,0
2024-12-16,90130,0
2024-12-17,90130,0
2024-12-18,90130,0
2024-12-19,90130,0
2024-12-20,90130,0
2024-12-21,90130,0
2024-12-22,90130,1
2024-12-23,90130,0
2024-12-24,90130,0
2024-12-25,90130,0
2024-12-26,90130,1
2024-12-27,90130,0
2024-12-28,90130,0
2024-12-29,90130,0
2024-12-30,90130,0
2024-12-31,90130,2
2025-01-01,90130,1
2025-01-02,90130,1
2025-01-03,90130,3
2025-01-04,90130,14
2025-01-05,90130,10
2025-01-06,90130,6
2025-01-07,90130,14
2025-01-08,90130,12
2025-01-09,90130,19
2025-01-10,90130,30
2025-01-11,90130,12
2025-01-12,90130,12
2025-01-13,90130,7
2025-01-14,90130,18
2025-01-15,90130,21
2025-01-16,90130,12
2025-01-17,90130,22
2025-01-18,90130,20
2025-01-19,90130,15
2025-01-20,90130,13
2025-01-21,90130,16
2025-01-22,90130,9
2025-01-23,90130,13
2025-01-24,90130,39
2025-01-25,90130,22
2025-01-26,90130,20
2025-01-27,90130,14
2025-01-28,90130,10
2025-01-29,90130,11
2025-01-30,90130,20
2025-01-31,90130,33
2025-02-01,90130,48
2025-02-02,90130,15
2025-02-03,90130,10
2025-02-04,90130,11
2025-02-05,90130,9
2025-02-06,90130,17
2025-02-07,90130,17
2025-02-08,90130,22
2025-02-09,90130,15
2025-02-10,90130,22
2025-02-11,90130,21
2025-02-12,90130,0
2025-02-13,90130,1
2025-02-14,90130,0
2025-02-15,90130,1
2025-02-16,90130,2
2025-02-17,90130,0
2025-02-18,90130,0
2025-02-19,90130,1
2025-02-20,90130,0
2025-02-21,90130,0
2025-02-22,90130,1
2025-02-23,90130,1
2025-02-24,90130,0
2025-02-25,90130,0
2025-02-26,90130,0
2025-02-27,90130,0
2025-02-28,90130,0
2025-03-01,90130,1
2025-03-02,90130,0
2025-03-03,90130,0
2025-03-04,90130,0
2025-03-05,90130,0
2025-03-06,90130,0
2025-03-07,90130,0
2025-03-08,90130,0
2025-03-09,90130,1
2025-03-10,90130,0
2025-03-11,90130,0
2025-03-12,90130,21
2025-03-13,90130,14
2025-03-14,90130,30
2025-03-15,90130,9
2025-03-16,90130,0
2025-03-17,90130,3
2025-03-18,90130,10
2025-03-19,90130,8
2025-03-20,90130,34
2025-03-21,90130,13
2025-03-22,90130,18
2025-03-23,90130,1
2025-03-24,90130,5
2025-03-25,90130,4
2025-03-26,90130,13
2025-03-27,90130,16
2025-03-28,90130,33
2025-03-29,90130,6
2025-03-30,90130,9
2025-03-31,90130,0
2025-04-01,90130,13
2025-04-02,90130,12
2025-04-03,90130,19
2025-04-04,90130,26
2025-04-05,90130,20
2025-04-06,90130,18
2025-04-07,90130,1
2025-04-08,90130,13
2025-04-09,90130,20
2025-04-10,90130,17
2025-04-11,90130,14
2025-04-12,90130,14
2025-04-13,90130,10
2025-04-14,90130,9
2025-04-15,90130,4
2025-04-16,90130,9
2025-04-17,90130,14
2025-04-18,90130,25
2025-04-19,90130,18
2025-04-20,90130,7
2025-04-21,90130,13
2025-04-22,90130,3
2025-04-23,90130,8
2025-04-24,90130,12
2025-04-25,90130,25
2025-04-26,90130,19
2025-04-27,90130,8
2025-04-28,90130,4
2025-04-29,90130,7
2025-04-30,90130,14
2025-05-01,90130,22
2025-05-02,90130,24
2025-05-03,90130,4
2025-05-04,90130,2
2025-05-05,90130,6
2025-05-06,90130,8
2025-05-07,90130,15
2025-05-08,90130,24
2025-05-09,90130,29
2025-05-10,90130,22
2025-05-11,90130,8
2025-05-12,90130,12
2025-05-13,90130,10
2025-05-14,90130,0
2025-05-15,90130,1
2025-05-16,90130,0
2025-05-17,90130,0
2025-05-18,90130,0
2025-05-19,90130,1
2025-05-20,90130,0
2025-05-21,90130,2
2025-05-22,90130,2
2025-05-23,90130,1
2025-05-24,90130,1
2025-05-25,90130,0
2025-05-26,90130,0
2025-05-27,90130,0
2025-05-28,90130,1
2025-05-29,90130,0
2025-05-30,90130,0
2025-05-31,90130,1
2025-06-01,90130,0
2025-06-02,90130,0
2025-06-03,90130,0
2025-06-04,90130,0
2025-06-05,90130,2
2025-06-06,90130,0
2025-06-07,90130,1
2025-06-08,90130,1
2025-06-09,90130,1
2025-06-10,90130,0
2025-06-11,90130,12
2025-06-12,90130,20
2025-06-13,90130,26
2025-06-14,90130,20
2025-06-15,90130,10
2025-06-16,90130,8
2025-06-17,90130,17
2025-06-18,90130,17
2025-06-19,90130,14
2025-06-20,90130,27
2025-06-21,90130,28
2025-06-22,90130,25
2025-06-23,90130,8
2025-06-24,90130,2
2025-06-25,90130,17
2025-06-26,90130,25
2025-06-27,90130,19
2025-06-28,90130,14
2025-06-29,90130,7
2025-06-30,90130,17
2025-07-01,90130,18
2025-07-02,90130,21
2025-07-03,90130,25
2025-07-04,90130,32
2025-07-05,90130,12
2025-07-06,90130,11
2025-07-07,90130,3
2025-07-08,90130,14
2025-07-09,90130,13
2025-07-10,90130,11
2025-07-11,90130,11
2025-07-12,90130,21
2025-07-13,90130,13
2025-07-14,90130,9
2025-07-15,90130,8
2025-07-16,90130,23
2025-07-17,90130,21
2025-07-18,90130,27
2025-07-19,90130,15
2025-07-20,90130,15
2025-07-21,90130,8
2025-07-22,90130,8
2025-07-23,90130,16
2025-07-24,90130,16
2025-07-25,90130,7
2025-07-26,90130,19
2025-07-27,90130,22
2025-07-28,90130,13
2025-07-29,90130,10
2025-07-30,90130,7
2025-07-31,90130,28
2025-08-01,90130,11
2025-08-02,90130,16
2025-08-03,90130,9
2025-08-04,90130,3
2025-08-05,90130,14
2025-08-06,90130,10
2025-08-07,90130,15
2025-08-08,90130,20
2025-08-09,90130,21
2025-08-10,90130,17
2025-08-11,90130,14
2025-08-12,90130,11
2025-08-13,90130,20
2025-08-14,90130,12
2025-08-15,90130,9
2025-08-16,90130,11
2025-08-17,90130,7
2025-08-18,90130,4
2025-08-19,90130,13
2025-08-20,90130,12
2025-08-21,90130,30
2025-08-22,90130,8
2025-08-23,90130,14
2025-08-24,90130,10
2025-08-25,90130,9
2025-08-26,90130,14
2025-08-27,90130,12
2025-08-28,90130,23
2025-08-29,90130,18
2025-08-30,90130,11
2025-08-31,90130,9
2025-09-01,90130,4
2025-09-02,90130,10
2025-09-03,90130,7
2025-09-04,90130,19
2025-09-05,90130,27
2025-09-06,90130,21
2025-09-07,90130,3
2025-09-08,90130,12
2025-09-09,90130,9
2025-09-10,90130,8
2025-09-11,90130,22
2025-09-12,90130,19
2025-09-13,90130,10
2025-09-14,90130,7
2025-09-15,90130,6
2025-09-16,90130,17
2025-09-17,90130,17
2025-09-18,90130,21
2025-09-19,90130,12
2025-09-20,90130,39
2025-09-21,90130,15
2025-09-22,90130,10
2025-09-23,90130,7
2025-09-24,90130,10
2025-09-25,90130,13
2025-09-26,90130,12
2025-09-27,90130,11
2025-09-28,90130,13
2025-09-29,90130,9
2025-09-30,90130,6
2025-10-01,90130,9
2025-10-02,90130,19
2025-10-03,90130,27
2025-10-04,90130,11
2025-10-05,90130,7
2025-10-06,90130,7
2025-10-07,90130,15
2025-10-08,90130,7
2025-10-09,90130,25
2025-10-10,90130,19
2025-10-11,90130,18
2025-10-12,90130,7
2025-10-13,90130,4
2025-10-14,90130,7
2025-10-15,90130,6
2025-10-16,90130,0
2025-10-17,90130,8
2025-10-18,90130,13
2025-10-19,90130,9
2025-10-20,90130,7
2025-10-21,90130,8
2025-10-22,90130,10
2025-10-23,90130,15
2025-10-24,90130,29
2025-10-25,90130,5
2025-10-26,90130,10
2025-10-27,90130,9
2025-10-28,90130,4
2025-10-29,90130,16
2025-10-30,90130,19
2025-10-31,90130,22
2025-11-01,90130,8
2025-11-02,90130,8
2025-11-03,90130,18
2025-11-04,90130,6
2025-11-05,90130,12
2025-11-06,90130,24
2025-11-07,90130,23
2025-11-08,90130,14
2025-11-09,90130,8
2025-11-10,90130,11
2025-11-11,90130,12
2025-11-12,90130,14
2025-11-13,90130,17
2025-11-14,90130,24
2025-11-15,90130,15
2025-11-16,90130,10
2025-11-17,90130,3
2025-11-18,90130,10
2025-11-19,90130,2
2025-11-20,90130,16
2025-11-21,90130,15
2025-11-22,90130,24
2025-11-23,90130,30
2025-11-24,90130,36
2025-11-25,90130,96
2025-11-26,90130,24
2025-11-27,90130,11
2025-11-28,90130,16
2025-11-29,90130,10
2025-11-30,90130,5
2025-12-01,90130,6
2025-12-02,90130,17
2025-12-03,90130,0
2025-12-04,90130,0
2025-12-05,90130,1
2025-12-06,90130,0
2025-12-07,90130,1
2025-12-08,90130,0
2025-12-09,90130,0
2025-12-10,90130,1
2025-12-11,90130,0
2025-12-12,90130,0
2025-12-13,90130,0
2025-12-14,90130,0
2025-12-15,90130,0
2025-12-16,90130,1
2025-12-17,90130,1
2025-12-18,90130,0
2025-12-19,90130,1
2025-12-20,90130,0
2025-12-21,90130,0
2025-12-22,90130,0
2025-12-23,90130,0
2025-12-24,90130,0
2025-12-25,90130,0
2025-12-26,90130,0
2025-12-27,90130,0
2025-12-28,90130,0
2025-12-29,90130,1
2025-12-30,90130,0
2025-12-31,90130,0
2026-01-01,90130,0
2026-01-02,90130,1
2026-01-03,90130,0
2026-01-04,90130,1
2026-01-05,90130,1
2026-01-06,90130,0
2026-01-07,90130,17
2026-01-08,90130,12
2026-01-09,90130,18
2026-01-10,90130,22
2026-01-11,90130,9
2026-01-12,90130,10
2026-01-13,90130,5
2026-01-14,90130,10
2026-01-15,90130,19
2026-01-16,90130,23
2026-01-17,90130,14
2026-01-18,90130,18
2026-01-19,90130,7
2026-01-20,90130,10
2026-01-21,90130,12
2026-01-22,90130,9
2026-01-23,90130,17
2026-01-24,90130,23
2026-01-25,90130,4
2026-01-26,90130,7
2026-01-27,90130,7
2026-01-28,90130,13
2026-01-29,90130,12
2026-01-30,90130,32
2026-01-31,90130,16
2026-02-01,90130,7
2026-02-02,90130,8
2026-02-03,90130,10
2026-02-04,90130,13
2026-02-05,90130,15
2026-02-06,90130,26
2026-02-07,90130,23
2026-02-08,90130,0
2026-02-09,90130,7
2026-02-10,90130,15
2026-02-11,90130,11
2026-02-12,90130,15
2026-02-13,90130,14
2026-02-14,90130,11
2026-02-15,90130,12
2026-02-16,90130,5
2026-02-17,90130,18
2026-02-18,90130,13
2026-02-19,90130,21
2026-02-20,90130,11
2026-02-21,90130,8
2026-02-22,90130,4
2026-02-23,90130,6
2026-02-24,90130,9
2026-02-25,90130,7
2026-02-26,90130,10
2026-02-27,90130,25
2026-02-28,90130,20
2026-03-01,90130,9
2026-03-02,90130,17
2026-03-03,90130,11
2026-03-04,90130,14
2026-03-05,90130,21
2026-03-06,90130,16
2026-03-07,90130,39
2026-03-08,90130,9
2026-03-09,90130,3
2026-03-10,90130,18
2026-03-11,90130,15
2026-03-12,90130,9
2026-03-13,90130,9
2026-03-14,90130,9
2026-03-15,90130,6
2026-03-16,90130,5
2026-03-17,90130,20
2026-03-18,90130,8
2026-03-19,90130,15
2026-03-20,90130,13
2026-03-21,90130,9
2026-03-22,90130,11
2026-03-23,90130,9
2026-03-24,90130,20
2026-03-25,90130,26
2026-03-26,90130,28
2026-03-27,90130,30
2026-03-28,90130,2
2026-03-29,90130,6
2026-03-30,90130,7
2026-03-31,90130,9
2026-04-01,90130,12
2026-04-02,90130,19
2026-04-03,90130,7
2026-04-04,90130,11
2026-04-05,90130,6
2026-04-06,90130,5
2026-04-07,90130,8
2026-04-08,90130,14
2026-04-09,90130,18
2026-04-10,90130,12
2026-04-11,90130,12
2026-04-12,90130,5
2026-04-13,90130,8
2026-04-14,90130,14
2026-04-15,90130,12
2026-04-16,90130,23
2026-04-17,90130,9
2026-04-18,90130,6
2026-04-19,90130,5
2026-04-20,90130,4
2026-04-21,90130,29
2026-04-22,90130,20
2026-04-23,90130,20
2026-04-24,90130,14
2026-04-25,90130,7
2026-04-26,90130,4
2026-04-27,90130,9
2026-04-28,90130,15
2026-04-29,90130,13
2026-04-30,90130,14
2026-05-01,90130,11
2026-05-02,90130,10
2026-05-03,90130,7
2026-05-04,90130,7
2026-05-05,90130,15
2026-05-06,90130,15
2026-05-07,90130,21
2026-05-08,90130,18
2026-05-09,90130,11
2026-05-10,90130,9
2026-05-11,90130,12
2026-05-12,90130,17
2026-05-13,90130,18
2026-05-14,90130,21
2026-05-15,90130,15
2026-05-16,90130,3
2026-05-17,90130,6
2026-05-18,90130,13
2026-05-19,90130,14
2026-05-20,90130,10
2026-05-21,90130,5
2026-05-22,90130,17
2021-01-29,90143,1
2021-01-30,90143,0
2021-01-31,90143,16
2021-02-01,90143,15
2021-02-02,90143,21
2021-02-03,90143,25
2021-02-04,90143,40
2021-02-05,90143,48
2021-02-06,90143,52
2021-02-07,90143,27
2021-02-08,90143,26
2021-02-09,90143,60
2021-02-10,90143,29
2021-02-11,90143,25
2021-02-12,90143,49
2021-02-13,90143,66
2021-02-14,90143,38
2021-02-15,90143,20
2021-02-16,90143,19
2021-02-17,90143,17
2021-02-18,90143,33
2021-02-19,90143,32
