snapshot_id,date,timestamp,sku_id,expected_stock,cv_count,count_confidence
CV00035291,2022-02-21,2022-02-21 23:30:00,A10026,47,46,0.974
CV00035292,2022-02-22,2022-02-22 23:30:00,A10026,45,45,0.88
CV00035293,2022-02-23,2022-02-23 23:30:00,A10026,117,116,0.983
CV00035294,2022-02-24,2022-02-24 23:30:00,A10026,115,115,0.87
CV00035295,2022-02-25,2022-02-25 23:30:00,A10026,99,98,0.909
CV00035296,2022-02-26,2022-02-26 23:30:00,A10026,89,89,0.913
CV00035297,2022-02-27,2022-02-27 23:30:00,A10026,75,75,0.923
CV00035298,2022-02-28,2022-02-28 23:30:00,A10026,70,69,0.917
CV00035299,2022-03-01,2022-03-01 23:30:00,A10026,66,66,0.933
CV00035300,2022-03-02,2022-03-02 23:30:00,A10026,61,62,0.929
CV00035301,2022-03-03,2022-03-03 23:30:00,A10026,52,53,0.913
CV00035302,2022-03-04,2022-03-04 23:30:00,A10026,117,116,0.977
CV00035303,2022-03-05,2022-03-05 23:30:00,A10026,116,115,0.904
CV00035304,2022-03-06,2022-03-06 23:30:00,A10026,110,111,0.937
CV00035305,2022-03-07,2022-03-07 23:30:00,A10026,96,97,0.942
CV00035306,2022-03-08,2022-03-08 23:30:00,A10026,91,91,0.878
CV00035307,2022-03-09,2022-03-09 23:30:00,A10026,86,85,0.942
CV00035308,2022-03-10,2022-03-10 23:30:00,A10026,76,75,0.893
CV00035309,2022-03-11,2022-03-11 23:30:00,A10026,69,68,0.897
CV00035310,2022-03-12,2022-03-12 23:30:00,A10026,69,69,0.89
CV00035311,2022-03-13,2022-03-13 23:30:00,A10026,67,67,0.968
CV00035312,2022-03-14,2022-03-14 23:30:00,A10026,65,64,0.965
CV00035313,2022-03-15,2022-03-15 23:30:00,A10026,58,58,0.888
CV00035314,2022-03-16,2022-03-16 23:30:00,A10026,47,48,0.863
CV00035315,2022-03-17,2022-03-17 23:30:00,A10026,121,121,0.921
CV00035316,2022-03-18,2022-03-18 23:30:00,A10026,112,111,0.917
CV00035317,2022-03-19,2022-03-19 23:30:00,A10026,107,106,0.966
CV00035318,2022-03-20,2022-03-20 23:30:00,A10026,104,103,0.976
CV00035319,2022-03-21,2022-03-21 23:30:00,A10026,94,94,0.931
CV00035320,2022-03-22,2022-03-22 23:30:00,A10026,94,94,0.875
CV00035321,2022-03-23,2022-03-23 23:30:00,A10026,91,90,0.866
CV00035322,2022-03-24,2022-03-24 23:30:00,A10026,83,82,0.914
CV00035323,2022-03-25,2022-03-25 23:30:00,A10026,80,79,0.9
CV00035324,2022-03-26,2022-03-26 23:30:00,A10026,58,58,0.898
CV00035325,2022-03-27,2022-03-27 23:30:00,A10026,53,53,0.937
CV00035326,2022-03-28,2022-03-28 23:30:00,A10026,121,121,0.946
CV00035327,2022-03-29,2022-03-29 23:30:00,A10026,118,118,0.885
CV00035328,2022-03-30,2022-03-30 23:30:00,A10026,80,80,0.91
CV00035329,2022-03-31,2022-03-31 23:30:00,A10026,73,74,0.916
CV00035330,2022-04-01,2022-04-01 23:30:00,A10026,71,71,0.971
CV00035331,2022-04-02,2022-04-02 23:30:00,A10026,68,65,0.795
CV00035332,2022-04-03,2022-04-03 23:30:00,A10026,53,52,0.98
CV00035333,2022-04-04,2022-04-04 23:30:00,A10026,43,42,0.955
CV00035334,2022-04-05,2022-04-05 23:30:00,A10026,119,119,0.913
CV00035335,2022-04-06,2022-04-06 23:30:00,A10026,113,113,0.876
CV00035336,2022-04-07,2022-04-07 23:30:00,A10026,100,100,0.898
CV00035337,2022-04-08,2022-04-08 23:30:00,A10026,96,97,0.901
CV00035338,2022-04-09,2022-04-09 23:30:00,A10026,92,93,0.929
CV00035339,2022-04-10,2022-04-10 23:30:00,A10026,74,74,0.965
CV00035340,2022-04-11,2022-04-11 23:30:00,A10026,67,67,0.924
CV00035341,2022-04-12,2022-04-12 23:30:00,A10026,65,65,0.944
CV00035342,2022-04-13,2022-04-13 23:30:00,A10026,61,61,0.947
CV00035343,2022-04-14,2022-04-14 23:30:00,A10026,54,53,0.885
CV00035344,2022-04-15,2022-04-15 23:30:00,A10026,50,51,0.907
CV00035345,2022-04-16,2022-04-16 23:30:00,A10026,44,43,0.708
CV00035346,2022-04-17,2022-04-17 23:30:00,A10026,97,97,0.922
CV00035347,2022-04-18,2022-04-18 23:30:00,A10026,80,81,0.92
CV00035348,2022-04-19,2022-04-19 23:30:00,A10026,76,76,0.906
CV00035349,2022-04-20,2022-04-20 23:30:00,A10026,68,69,0.989
CV00035350,2022-04-21,2022-04-21 23:30:00,A10026,47,46,0.938
CV00035351,2022-04-22,2022-04-22 23:30:00,A10026,115,115,0.921
CV00035352,2022-04-23,2022-04-23 23:30:00,A10026,112,111,0.881
CV00035353,2022-04-24,2022-04-24 23:30:00,A10026,81,81,0.982
CV00035354,2022-04-25,2022-04-25 23:30:00,A10026,79,79,0.973
CV00035355,2022-04-26,2022-04-26 23:30:00,A10026,54,55,0.932
CV00035356,2022-04-27,2022-04-27 23:30:00,A10026,42,43,0.91
CV00035357,2022-04-28,2022-04-28 23:30:00,A10026,112,112,0.936
CV00035358,2022-04-29,2022-04-29 23:30:00,A10026,79,79,0.89
CV00035359,2022-04-30,2022-04-30 23:30:00,A10026,66,63,0.848
CV00035360,2022-05-01,2022-05-01 23:30:00,A10026,62,61,0.896
CV00035361,2022-05-02,2022-05-02 23:30:00,A10026,50,51,0.951
CV00035362,2022-05-03,2022-05-03 23:30:00,A10026,46,47,0.974
CV00035363,2022-05-04,2022-05-04 23:30:00,A10026,117,117,0.896
CV00035364,2022-05-05,2022-05-05 23:30:00,A10026,109,109,0.97
CV00035365,2022-05-06,2022-05-06 23:30:00,A10026,98,98,0.989
CV00035366,2022-05-07,2022-05-07 23:30:00,A10026,118,118,0.924
CV00035367,2022-05-08,2022-05-08 23:30:00,A10026,116,116,0.951
CV00035368,2022-05-09,2022-05-09 23:30:00,A10026,107,107,0.931
CV00035369,2022-05-10,2022-05-10 23:30:00,A10026,104,104,0.987
CV00035370,2022-05-11,2022-05-11 23:30:00,A10026,92,92,0.923
CV00035371,2022-05-12,2022-05-12 23:30:00,A10026,80,81,0.928
CV00035372,2022-05-13,2022-05-13 23:30:00,A10026,80,80,0.865
CV00035373,2022-05-14,2022-05-14 23:30:00,A10026,62,61,0.864
CV00035374,2022-05-15,2022-05-15 23:30:00,A10026,54,54,0.877
CV00035375,2022-05-16,2022-05-16 23:30:00,A10026,53,53,0.879
CV00035376,2022-05-17,2022-05-17 23:30:00,A10026,114,113,0.956
CV00035377,2022-05-18,2022-05-18 23:30:00,A10026,98,98,0.892
CV00035378,2022-05-19,2022-05-19 23:30:00,A10026,78,78,0.961
CV00035379,2022-05-20,2022-05-20 23:30:00,A10026,78,77,0.893
CV00035380,2022-05-21,2022-05-21 23:30:00,A10026,69,69,0.91
CV00035381,2022-05-22,2022-05-22 23:30:00,A10026,66,67,0.882
CV00035382,2022-05-23,2022-05-23 23:30:00,A10026,51,52,0.924
CV00035383,2022-05-24,2022-05-24 23:30:00,A10026,109,109,0.868
CV00035384,2022-05-25,2022-05-25 23:30:00,A10026,80,80,0.878
CV00035385,2022-05-26,2022-05-26 23:30:00,A10026,72,71,0.962
CV00035386,2022-05-27,2022-05-27 23:30:00,A10026,51,52,0.914
CV00035387,2022-05-28,2022-05-28 23:30:00,A10026,51,52,0.953
CV00035388,2022-05-29,2022-05-29 23:30:00,A10026,119,119,0.917
CV00035389,2022-05-30,2022-05-30 23:30:00,A10026,104,104,0.877
CV00035390,2022-05-31,2022-05-31 23:30:00,A10026,100,100,0.984
CV00035391,2022-06-01,2022-06-01 23:30:00,A10026,98,98,0.878
CV00035392,2022-06-02,2022-06-02 23:30:00,A10026,81,82,0.866
CV00035393,2022-06-03,2022-06-03 23:30:00,A10026,58,58,0.99
CV00035394,2022-06-04,2022-06-04 23:30:00,A10026,56,56,0.978
CV00035395,2022-06-05,2022-06-05 23:30:00,A10026,44,44,0.882
CV00035396,2022-06-06,2022-06-06 23:30:00,A10026,117,117,0.931
CV00035397,2022-06-07,2022-06-07 23:30:00,A10026,102,103,0.874
CV00035398,2022-06-08,2022-06-08 23:30:00,A10026,98,99,0.934
CV00035399,2022-06-09,2022-06-09 23:30:00,A10026,68,67,0.739
CV00035400,2022-06-10,2022-06-10 23:30:00,A10026,63,64,0.888
CV00035401,2022-06-11,2022-06-11 23:30:00,A10026,48,49,0.976
CV00035402,2022-06-12,2022-06-12 23:30:00,A10026,121,120,0.887
CV00035403,2022-06-13,2022-06-13 23:30:00,A10026,95,95,0.938
CV00035404,2022-06-14,2022-06-14 23:30:00,A10026,88,88,0.879
CV00035405,2022-06-15,2022-06-15 23:30:00,A10026,85,85,0.863
CV00035406,2022-06-16,2022-06-16 23:30:00,A10026,77,77,0.916
CV00035407,2022-06-17,2022-06-17 23:30:00,A10026,51,51,0.939
CV00035408,2022-06-18,2022-06-18 23:30:00,A10026,50,51,0.896
CV00035409,2022-06-19,2022-06-19 23:30:00,A10026,42,42,0.937
CV00035410,2022-06-20,2022-06-20 23:30:00,A10026,111,110,0.886
CV00035411,2022-06-21,2022-06-21 23:30:00,A10026,108,106,0.753
CV00035412,2022-06-22,2022-06-22 23:30:00,A10026,80,80,0.888
CV00035413,2022-06-23,2022-06-23 23:30:00,A10026,63,61,0.772
CV00035414,2022-06-24,2022-06-24 23:30:00,A10026,49,49,0.879
CV00035415,2022-06-25,2022-06-25 23:30:00,A10026,46,46,0.922
CV00035416,2022-06-26,2022-06-26 23:30:00,A10026,104,105,0.954
CV00035417,2022-06-27,2022-06-27 23:30:00,A10026,98,99,0.954
CV00035418,2022-06-28,2022-06-28 23:30:00,A10026,93,94,0.901
CV00035419,2022-06-29,2022-06-29 23:30:00,A10026,87,88,0.875
CV00035420,2022-06-30,2022-06-30 23:30:00,A10026,60,59,0.94
CV00035421,2022-07-01,2022-07-01 23:30:00,A10026,48,47,0.942
CV00035422,2022-07-02,2022-07-02 23:30:00,A10026,46,45,0.866
CV00035423,2022-07-03,2022-07-03 23:30:00,A10026,121,121,0.905
CV00035424,2022-07-04,2022-07-04 23:30:00,A10026,112,113,0.961
CV00035425,2022-07-05,2022-07-05 23:30:00,A10026,88,87,0.946
CV00035426,2022-07-06,2022-07-06 23:30:00,A10026,85,85,0.865
CV00035427,2022-07-07,2022-07-07 23:30:00,A10026,81,80,0.913
CV00035428,2022-07-08,2022-07-08 23:30:00,A10026,68,69,0.984
CV00035429,2022-07-09,2022-07-09 23:30:00,A10026,118,119,0.947
CV00035430,2022-07-10,2022-07-10 23:30:00,A10026,117,117,0.934
CV00035431,2022-07-11,2022-07-11 23:30:00,A10026,94,93,0.864
CV00035432,2022-07-12,2022-07-12 23:30:00,A10026,86,87,0.731
CV00035433,2022-07-13,2022-07-13 23:30:00,A10026,82,82,0.918
CV00035434,2022-07-14,2022-07-14 23:30:00,A10026,59,58,0.93
CV00035435,2022-07-15,2022-07-15 23:30:00,A10026,42,43,0.872
CV00035436,2022-07-16,2022-07-16 23:30:00,A10026,119,119,0.985
CV00035437,2022-07-17,2022-07-17 23:30:00,A10026,117,117,0.965
CV00035438,2022-07-18,2022-07-18 23:30:00,A10026,99,99,0.928
CV00035439,2022-07-19,2022-07-19 23:30:00,A10026,80,80,0.879
CV00035440,2022-07-20,2022-07-20 23:30:00,A10026,71,72,0.888
CV00035441,2022-07-21,2022-07-21 23:30:00,A10026,50,50,0.972
CV00035442,2022-07-22,2022-07-22 23:30:00,A10026,42,43,0.951
CV00035443,2022-07-23,2022-07-23 23:30:00,A10026,113,112,0.888
CV00035444,2022-07-24,2022-07-24 23:30:00,A10026,103,103,0.96
CV00035445,2022-07-25,2022-07-25 23:30:00,A10026,98,98,0.877
CV00035446,2022-07-26,2022-07-26 23:30:00,A10026,91,90,0.937
CV00035447,2022-07-27,2022-07-27 23:30:00,A10026,82,82,0.862
CV00035448,2022-07-28,2022-07-28 23:30:00,A10026,58,58,0.917
CV00035449,2022-07-29,2022-07-29 23:30:00,A10026,48,47,0.91
CV00035450,2022-07-30,2022-07-30 23:30:00,A10026,121,122,0.965
CV00035451,2022-07-31,2022-07-31 23:30:00,A10026,120,121,0.962
CV00035452,2022-08-01,2022-08-01 23:30:00,A10026,116,116,0.905
CV00035453,2022-08-02,2022-08-02 23:30:00,A10026,101,101,0.945
CV00035454,2022-08-03,2022-08-03 23:30:00,A10026,93,94,0.868
CV00035455,2022-08-04,2022-08-04 23:30:00,A10026,67,67,0.893
CV00035456,2022-08-05,2022-08-05 23:30:00,A10026,62,62,0.9
CV00035457,2022-08-06,2022-08-06 23:30:00,A10026,58,59,0.977
CV00035458,2022-08-07,2022-08-07 23:30:00,A10026,45,46,0.918
CV00035459,2022-08-08,2022-08-08 23:30:00,A10026,105,105,0.986
CV00035460,2022-08-09,2022-08-09 23:30:00,A10026,99,99,0.95
CV00035461,2022-08-10,2022-08-10 23:30:00,A10026,91,91,0.896
CV00035462,2022-08-11,2022-08-11 23:30:00,A10026,119,119,0.891
CV00035463,2022-08-12,2022-08-12 23:30:00,A10026,118,118,0.918
CV00035464,2022-08-13,2022-08-13 23:30:00,A10026,113,113,0.939
CV00035465,2022-08-14,2022-08-14 23:30:00,A10026,92,93,0.944
CV00035466,2022-08-15,2022-08-15 23:30:00,A10026,62,63,0.926
CV00035467,2022-08-16,2022-08-16 23:30:00,A10026,57,57,0.913
CV00035468,2022-08-17,2022-08-17 23:30:00,A10026,117,116,0.92
CV00035469,2022-08-18,2022-08-18 23:30:00,A10026,80,81,0.862
CV00035470,2022-08-19,2022-08-19 23:30:00,A10026,70,70,0.865
CV00035471,2022-08-20,2022-08-20 23:30:00,A10026,56,55,0.573
CV00035472,2022-08-21,2022-08-21 23:30:00,A10026,113,113,0.863
CV00035473,2022-08-22,2022-08-22 23:30:00,A10026,109,108,0.916
CV00035474,2022-08-23,2022-08-23 23:30:00,A10026,83,82,0.919
CV00035475,2022-08-24,2022-08-24 23:30:00,A10026,81,81,0.945
CV00035476,2022-08-25,2022-08-25 23:30:00,A10026,58,58,0.988
CV00035477,2022-08-26,2022-08-26 23:30:00,A10026,44,44,0.892
CV00035478,2022-08-27,2022-08-27 23:30:00,A10026,120,120,0.973
CV00035479,2022-08-28,2022-08-28 23:30:00,A10026,106,106,0.929
CV00035480,2022-08-29,2022-08-29 23:30:00,A10026,95,95,0.914
CV00035481,2022-08-30,2022-08-30 23:30:00,A10026,69,69,0.9
CV00035482,2022-08-31,2022-08-31 23:30:00,A10026,59,59,0.972
CV00035483,2022-09-01,2022-09-01 23:30:00,A10026,80,80,0.951
CV00035484,2022-09-02,2022-09-02 23:30:00,A10026,73,73,0.93
CV00035485,2022-09-03,2022-09-03 23:30:00,A10026,69,69,0.983
CV00035486,2022-09-04,2022-09-04 23:30:00,A10026,52,51,0.901
CV00035487,2022-09-05,2022-09-05 23:30:00,A10026,52,51,0.905
CV00035488,2022-09-06,2022-09-06 23:30:00,A10026,44,44,0.883
CV00035489,2022-09-07,2022-09-07 23:30:00,A10026,111,111,0.944
CV00035490,2022-09-08,2022-09-08 23:30:00,A10026,71,69,0.791
CV00035491,2022-09-09,2022-09-09 23:30:00,A10026,62,62,0.966
CV00035492,2022-09-10,2022-09-10 23:30:00,A10026,59,59,0.937
CV00035493,2022-09-11,2022-09-11 23:30:00,A10026,53,52,0.863
CV00035494,2022-09-12,2022-09-12 23:30:00,A10026,115,114,0.974
CV00035495,2022-09-13,2022-09-13 23:30:00,A10026,105,104,0.918
CV00035496,2022-09-14,2022-09-14 23:30:00,A10026,101,101,0.977
CV00035497,2022-09-15,2022-09-15 23:30:00,A10026,75,75,0.959
CV00035498,2022-09-16,2022-09-16 23:30:00,A10026,72,72,0.979
CV00035499,2022-09-17,2022-09-17 23:30:00,A10026,66,66,0.886
CV00035500,2022-09-18,2022-09-18 23:30:00,A10026,54,53,0.949
CV00035501,2022-09-19,2022-09-19 23:30:00,A10026,43,43,0.951
CV00035502,2022-09-20,2022-09-20 23:30:00,A10026,120,119,0.642
CV00035503,2022-09-21,2022-09-21 23:30:00,A10026,110,110,0.932
CV00035504,2022-09-22,2022-09-22 23:30:00,A10026,85,85,0.989
CV00035505,2022-09-23,2022-09-23 23:30:00,A10026,69,68,0.975
CV00035506,2022-09-24,2022-09-24 23:30:00,A10026,54,53,0.945
CV00035507,2022-09-25,2022-09-25 23:30:00,A10026,54,54,0.919
CV00035508,2022-09-26,2022-09-26 23:30:00,A10026,51,50,0.86
CV00035509,2022-09-27,2022-09-27 23:30:00,A10026,112,108,0.788
CV00035510,2022-09-28,2022-09-28 23:30:00,A10026,101,101,0.898
CV00035511,2022-09-29,2022-09-29 23:30:00,A10026,94,94,0.921
CV00035512,2022-09-30,2022-09-30 23:30:00,A10026,77,76,0.958
CV00035513,2022-10-01,2022-10-01 23:30:00,A10026,71,71,0.909
CV00035514,2022-10-02,2022-10-02 23:30:00,A10026,61,61,0.987
CV00035515,2022-10-03,2022-10-03 23:30:00,A10026,43,43,0.875
CV00035516,2022-10-04,2022-10-04 23:30:00,A10026,105,105,0.881
CV00035517,2022-10-05,2022-10-05 23:30:00,A10026,98,98,0.92
CV00035518,2022-10-06,2022-10-06 23:30:00,A10026,95,95,0.979
CV00035519,2022-10-07,2022-10-07 23:30:00,A10026,92,93,0.89
CV00035520,2022-10-08,2022-10-08 23:30:00,A10026,87,87,0.868
CV00035521,2022-10-09,2022-10-09 23:30:00,A10026,79,78,0.762
CV00035522,2022-10-10,2022-10-10 23:30:00,A10026,78,79,0.945
CV00035523,2022-10-11,2022-10-11 23:30:00,A10026,73,73,0.863
CV00035524,2022-10-12,2022-10-12 23:30:00,A10026,70,69,0.863
CV00035525,2022-10-13,2022-10-13 23:30:00,A10026,68,67,0.965
CV00035526,2022-10-14,2022-10-14 23:30:00,A10026,65,65,0.888
CV00035527,2022-10-15,2022-10-15 23:30:00,A10026,60,61,0.905
CV00035528,2022-10-16,2022-10-16 23:30:00,A10026,59,59,0.963
CV00035529,2022-10-17,2022-10-17 23:30:00,A10026,58,58,0.884
CV00035530,2022-10-18,2022-10-18 23:30:00,A10026,56,57,0.724
CV00035531,2022-10-19,2022-10-19 23:30:00,A10026,55,55,0.956
CV00035532,2022-10-20,2022-10-20 23:30:00,A10026,54,54,0.961
CV00035533,2022-10-21,2022-10-21 23:30:00,A10026,47,47,0.919
CV00035534,2022-10-22,2022-10-22 23:30:00,A10026,117,118,0.958
CV00035535,2022-10-23,2022-10-23 23:30:00,A10026,114,114,0.919
CV00035536,2022-10-24,2022-10-24 23:30:00,A10026,108,108,0.874
CV00035537,2022-10-25,2022-10-25 23:30:00,A10026,106,107,0.97
CV00035538,2022-10-26,2022-10-26 23:30:00,A10026,98,98,0.942
CV00035539,2022-10-27,2022-10-27 23:30:00,A10026,96,95,0.93
CV00035540,2022-10-28,2022-10-28 23:30:00,A10026,77,77,0.963
CV00035541,2022-10-29,2022-10-29 23:30:00,A10026,69,69,0.937
CV00035542,2022-10-30,2022-10-30 23:30:00,A10026,65,65,0.931
CV00035543,2022-10-31,2022-10-31 23:30:00,A10026,54,53,0.923
CV00035544,2022-11-01,2022-11-01 23:30:00,A10026,51,52,0.969
CV00035545,2022-11-02,2022-11-02 23:30:00,A10026,118,117,0.559
CV00035546,2022-11-03,2022-11-03 23:30:00,A10026,110,109,0.895
CV00035547,2022-11-04,2022-11-04 23:30:00,A10026,102,102,0.96
CV00035548,2022-11-05,2022-11-05 23:30:00,A10026,98,98,0.99
CV00035549,2022-11-06,2022-11-06 23:30:00,A10026,92,91,0.96
CV00035550,2022-11-07,2022-11-07 23:30:00,A10026,75,75,0.974
CV00035551,2022-11-08,2022-11-08 23:30:00,A10026,74,74,0.905
CV00035552,2022-11-09,2022-11-09 23:30:00,A10026,58,58,0.891
CV00035553,2022-11-10,2022-11-10 23:30:00,A10026,54,53,0.967
CV00035554,2022-11-11,2022-11-11 23:30:00,A10026,121,121,0.956
CV00035555,2022-11-12,2022-11-12 23:30:00,A10026,112,113,0.916
CV00035556,2022-11-13,2022-11-13 23:30:00,A10026,109,110,0.94
CV00035557,2022-11-14,2022-11-14 23:30:00,A10026,107,108,0.972
CV00035558,2022-11-15,2022-11-15 23:30:00,A10026,104,104,0.925
CV00035559,2022-11-16,2022-11-16 23:30:00,A10026,103,101,0.735
CV00035560,2022-11-17,2022-11-17 23:30:00,A10026,80,80,0.88
CV00035561,2022-11-18,2022-11-18 23:30:00,A10026,58,57,0.685
CV00035562,2022-11-19,2022-11-19 23:30:00,A10026,57,58,0.575
CV00035563,2022-11-20,2022-11-20 23:30:00,A10026,50,51,0.908
CV00035564,2022-11-21,2022-11-21 23:30:00,A10026,46,46,0.954
CV00035565,2022-11-22,2022-11-22 23:30:00,A10026,45,46,0.6
CV00035566,2022-11-23,2022-11-23 23:30:00,A10026,44,45,0.867
CV00035567,2022-11-24,2022-11-24 23:30:00,A10026,42,42,0.928
CV00035568,2022-11-25,2022-11-25 23:30:00,A10026,110,110,0.968
CV00035569,2022-11-26,2022-11-26 23:30:00,A10026,108,109,0.948
CV00035570,2022-11-27,2022-11-27 23:30:00,A10026,104,104,0.867
CV00035571,2022-11-28,2022-11-28 23:30:00,A10026,102,103,0.902
CV00035572,2022-11-29,2022-11-29 23:30:00,A10026,102,102,0.902
CV00035573,2022-11-30,2022-11-30 23:30:00,A10026,102,101,0.953
CV00035574,2022-12-01,2022-12-01 23:30:00,A10026,96,96,0.979
CV00035575,2022-12-02,2022-12-02 23:30:00,A10026,92,93,0.93
CV00035576,2022-12-03,2022-12-03 23:30:00,A10026,90,90,0.99
CV00035577,2022-12-04,2022-12-04 23:30:00,A10026,85,84,0.964
CV00035578,2022-12-05,2022-12-05 23:30:00,A10026,81,82,0.884
CV00035579,2022-12-06,2022-12-06 23:30:00,A10026,79,79,0.903
CV00035580,2022-12-07,2022-12-07 23:30:00,A10026,78,78,0.978
CV00035581,2022-12-08,2022-12-08 23:30:00,A10026,72,71,0.892
CV00035582,2022-12-09,2022-12-09 23:30:00,A10026,64,63,0.908
CV00035583,2022-12-10,2022-12-10 23:30:00,A10026,62,61,0.961
CV00035584,2022-12-11,2022-12-11 23:30:00,A10026,58,58,0.941
CV00035585,2022-12-12,2022-12-12 23:30:00,A10026,53,51,0.722
CV00035586,2022-12-13,2022-12-13 23:30:00,A10026,51,51,0.959
CV00035587,2022-12-14,2022-12-14 23:30:00,A10026,47,47,0.988
CV00035588,2022-12-15,2022-12-15 23:30:00,A10026,46,46,0.911
CV00035589,2022-12-16,2022-12-16 23:30:00,A10026,115,114,0.97
CV00035590,2022-12-17,2022-12-17 23:30:00,A10026,110,110,0.963
CV00035591,2022-12-18,2022-12-18 23:30:00,A10026,104,104,0.94
CV00035592,2022-12-19,2022-12-19 23:30:00,A10026,101,101,0.97
CV00035593,2022-12-20,2022-12-20 23:30:00,A10026,93,92,0.645
CV00035594,2022-12-21,2022-12-21 23:30:00,A10026,92,91,0.883
CV00035595,2022-12-22,2022-12-22 23:30:00,A10026,85,85,0.971
CV00035596,2022-12-23,2022-12-23 23:30:00,A10026,80,80,0.917
CV00035597,2022-12-24,2022-12-24 23:30:00,A10026,80,80,0.976
CV00035598,2022-12-25,2022-12-25 23:30:00,A10026,80,79,0.964
CV00035599,2022-12-26,2022-12-26 23:30:00,A10026,78,78,0.864
CV00035600,2022-12-27,2022-12-27 23:30:00,A10026,75,76,0.955
CV00035601,2022-12-28,2022-12-28 23:30:00,A10026,70,70,0.933
CV00035602,2022-12-29,2022-12-29 23:30:00,A10026,59,58,0.758
CV00035603,2022-12-30,2022-12-30 23:30:00,A10026,43,42,0.887
CV00035604,2022-12-31,2022-12-31 23:30:00,A10026,105,104,0.892
CV00035605,2023-01-01,2023-01-01 23:30:00,A10026,104,105,0.987
CV00035606,2023-01-02,2023-01-02 23:30:00,A10026,99,99,0.925
CV00035607,2023-01-03,2023-01-03 23:30:00,A10026,96,97,0.866
CV00035608,2023-01-04,2023-01-04 23:30:00,A10026,86,86,0.885
CV00035609,2023-01-05,2023-01-05 23:30:00,A10026,78,78,0.878
CV00035610,2023-01-06,2023-01-06 23:30:00,A10026,70,70,0.908
CV00035611,2023-01-07,2023-01-07 23:30:00,A10026,50,51,0.899
CV00035612,2023-01-08,2023-01-08 23:30:00,A10026,43,42,0.73
CV00035613,2023-01-09,2023-01-09 23:30:00,A10026,42,42,0.98
CV00035614,2023-01-10,2023-01-10 23:30:00,A10026,115,115,0.968
CV00035615,2023-01-11,2023-01-11 23:30:00,A10026,111,110,0.946
CV00035616,2023-01-12,2023-01-12 23:30:00,A10026,103,100,0.84
CV00035617,2023-01-13,2023-01-13 23:30:00,A10026,94,94,0.898
CV00035618,2023-01-14,2023-01-14 23:30:00,A10026,91,90,0.96
CV00035619,2023-01-15,2023-01-15 23:30:00,A10026,88,88,0.95
CV00035620,2023-01-16,2023-01-16 23:30:00,A10026,88,87,0.887
CV00035621,2023-01-17,2023-01-17 23:30:00,A10026,88,88,0.985
CV00035622,2023-01-18,2023-01-18 23:30:00,A10026,88,89,0.99
CV00035623,2023-01-19,2023-01-19 23:30:00,A10026,74,73,0.876
CV00035624,2023-01-20,2023-01-20 23:30:00,A10026,68,69,0.924
CV00035625,2023-01-21,2023-01-21 23:30:00,A10026,63,62,0.981
CV00035626,2023-01-22,2023-01-22 23:30:00,A10026,58,57,0.86
CV00035627,2023-01-23,2023-01-23 23:30:00,A10026,49,50,0.965
CV00035628,2023-01-24,2023-01-24 23:30:00,A10026,47,48,0.883
CV00035629,2023-01-25,2023-01-25 23:30:00,A10026,121,120,0.966
CV00035630,2023-01-26,2023-01-26 23:30:00,A10026,111,111,0.902
CV00035631,2023-01-27,2023-01-27 23:30:00,A10026,107,108,0.862
CV00035632,2023-01-28,2023-01-28 23:30:00,A10026,87,88,0.897
CV00035633,2023-01-29,2023-01-29 23:30:00,A10026,79,75,0.729
CV00035634,2023-01-30,2023-01-30 23:30:00,A10026,73,73,0.949
CV00035635,2023-01-31,2023-01-31 23:30:00,A10026,52,53,0.937
CV00035636,2023-02-01,2023-02-01 23:30:00,A10026,52,52,0.878
CV00035637,2023-02-02,2023-02-02 23:30:00,A10026,115,115,0.898
CV00035638,2023-02-03,2023-02-03 23:30:00,A10026,104,104,0.923
CV00035639,2023-02-04,2023-02-04 23:30:00,A10026,104,104,0.948
CV00035640,2023-02-05,2023-02-05 23:30:00,A10026,96,96,0.923
CV00035641,2023-02-06,2023-02-06 23:30:00,A10026,93,93,0.957
CV00035642,2023-02-07,2023-02-07 23:30:00,A10026,92,92,0.93
CV00035643,2023-02-08,2023-02-08 23:30:00,A10026,85,85,0.989
CV00035644,2023-02-09,2023-02-09 23:30:00,A10026,75,75,0.924
CV00035645,2023-02-10,2023-02-10 23:30:00,A10026,73,73,0.949
CV00035646,2023-02-11,2023-02-11 23:30:00,A10026,72,72,0.98
CV00035647,2023-02-12,2023-02-12 23:30:00,A10026,69,69,0.897
CV00035648,2023-02-13,2023-02-13 23:30:00,A10026,63,63,0.975
CV00035649,2023-02-14,2023-02-14 23:30:00,A10026,51,51,0.93
CV00035650,2023-02-15,2023-02-15 23:30:00,A10026,48,49,0.973
CV00035651,2023-02-16,2023-02-16 23:30:00,A10026,120,120,0.952
CV00035652,2023-02-17,2023-02-17 23:30:00,A10026,106,107,0.897
CV00035653,2023-02-18,2023-02-18 23:30:00,A10026,102,101,0.952
CV00035654,2023-02-19,2023-02-19 23:30:00,A10026,101,101,0.896
CV00035655,2023-02-20,2023-02-20 23:30:00,A10026,99,99,0.98
CV00035656,2023-02-21,2023-02-21 23:30:00,A10026,96,96,0.915
CV00035657,2023-02-22,2023-02-22 23:30:00,A10026,93,93,0.89
