date,sku_id,opening_stock,units_sold,restock_qty,closing_stock,expected_stock
2025-06-15,90143,93,17,0,76,76
2025-06-16,90143,76,17,0,59,59
2025-06-17,90143,59,30,96,125,29
2025-06-18,90143,125,19,0,106,106
2025-06-19,90143,106,12,0,94,94
2025-06-20,90143,94,48,96,142,46
2025-06-21,90143,142,22,0,120,120
2025-06-22,90143,120,26,0,94,94
2025-06-23,90143,94,37,0,57,57
2025-06-24,90143,57,19,96,134,38
2025-06-25,90143,134,14,0,120,120
2025-06-26,90143,120,20,0,100,100
2025-06-27,90143,100,83,96,113,17
2025-06-28,90143,113,16,0,97,97
2025-06-29,90143,97,9,0,88,88
2025-06-30,90143,88,41,96,143,47
2025-07-01,90143,143,14,0,129,129
2025-07-02,90143,129,18,0,111,111
2025-07-03,90143,111,12,0,99,99
2025-07-04,90143,99,18,0,81,81
2025-07-05,90143,81,15,0,66,66
2025-07-06,90143,66,29,96,133,37
2025-07-07,90143,133,4,0,129,129
2025-07-08,90143,129,23,0,106,106
2025-07-09,90143,106,20,0,86,86
2025-07-10,90143,86,18,0,68,68
2025-07-11,90143,68,40,96,124,28
2025-07-12,90143,124,33,0,91,91
2025-07-13,90143,91,16,0,75,75
2025-07-14,90143,75,31,96,140,44
2025-07-15,90143,140,6,0,134,134
2025-07-16,90143,134,10,0,124,124
2025-07-17,90143,124,20,0,104,104
2025-07-18,90143,104,23,0,81,81
2025-07-19,90143,81,30,96,147,51
2025-07-20,90143,147,24,0,123,123
2025-07-21,90143,123,8,0,115,115
2025-07-22,90143,115,26,0,89,89
2025-07-23,90143,89,20,0,69,69
2025-07-24,90143,69,19,96,146,50
2025-07-25,90143,146,15,0,131,131
2025-07-26,90143,131,35,0,96,96
2025-07-27,90143,96,18,0,78,78
2025-07-28,90143,78,33,96,141,45
2025-07-29,90143,141,7,0,134,134
2025-07-30,90143,134,12,0,122,122
2025-07-31,90143,122,35,0,87,87
2025-08-01,90143,87,22,0,65,65
2025-08-02,90143,65,41,96,120,24
2025-08-03,90143,120,21,0,99,99
2025-08-04,90143,99,13,0,86,86
2025-08-05,90143,86,12,0,74,74
2025-08-06,90143,74,13,0,61,61
2025-08-07,90143,61,14,96,143,47
2025-08-08,90143,143,43,0,100,100
2025-08-09,90143,100,12,0,88,88
2025-08-10,90143,88,9,0,79,79
2025-08-11,90143,79,21,0,58,58
2025-08-12,90143,58,13,96,141,45
2025-08-13,90143,141,9,0,132,132
2025-08-14,90143,132,14,0,118,118
2025-08-15,90143,118,25,0,93,93
2025-08-16,90143,93,42,96,147,51
2025-08-17,90143,147,15,0,132,132
2025-08-18,90143,132,8,0,124,124
2025-08-19,90143,124,13,0,111,111
2025-08-20,90143,111,16,0,95,95
2025-08-21,90143,95,5,0,90,90
2025-08-22,90143,90,23,0,67,67
2025-08-23,90143,67,14,96,149,53
2025-08-24,90143,149,27,0,122,122
2025-08-25,90143,122,18,0,104,104
2025-08-26,90143,104,10,0,94,94
2025-08-27,90143,94,10,0,84,84
2025-08-28,90143,84,18,0,66,66
2025-08-29,90143,66,15,96,147,51
2025-08-30,90143,147,26,0,121,121
2025-08-31,90143,121,16,0,105,105
2025-09-01,90143,105,25,0,80,80
2025-09-02,90143,80,3,0,77,77
2025-09-03,90143,77,8,0,69,69
2025-09-04,90143,69,32,96,133,37
2025-09-05,90143,133,24,0,109,109
2025-09-06,90143,109,18,0,91,91
2025-09-07,90143,91,38,96,149,53
2025-09-08,90143,149,33,0,116,116
2025-09-09,90143,116,12,0,104,104
2025-09-10,90143,104,16,0,88,88
2025-09-11,90143,88,8,0,80,80
2025-09-12,90143,80,16,0,64,64
2025-09-13,90143,64,24,96,136,40
2025-09-14,90143,136,36,0,100,100
2025-09-15,90143,100,17,0,83,83
2025-09-16,90143,83,2,0,81,81
2025-09-17,90143,81,23,0,58,58
2025-09-18,90143,58,14,96,140,44
2025-09-19,90143,140,23,0,117,117
2025-09-20,90143,117,33,0,84,84
2025-09-21,90143,84,7,0,77,77
2025-09-22,90143,77,27,96,146,50
2025-09-23,90143,146,9,0,137,137
2025-09-24,90143,137,12,0,125,125
2025-09-25,90143,125,30,0,95,95
2025-09-26,90143,95,47,96,144,48
2025-09-27,90143,144,14,0,130,130
2025-09-28,90143,130,7,0,123,123
2025-09-29,90143,123,9,0,114,114
2025-09-30,90143,114,6,0,108,108
2025-10-01,90143,108,5,0,103,103
2025-10-02,90143,103,15,0,88,88
2025-10-03,90143,88,7,0,81,81
2025-10-04,90143,81,21,0,60,60
2025-10-05,90143,60,28,96,128,32
2025-10-06,90143,128,9,0,119,119
2025-10-07,90143,119,12,0,107,107
2025-10-08,90143,107,10,0,97,97
2025-10-09,90143,97,27,0,70,70
2025-10-10,90143,70,24,96,142,46
2025-10-11,90143,142,7,0,135,135
2025-10-12,90143,135,6,0,129,129
2025-10-13,90143,129,25,0,104,104
2025-10-14,90143,104,17,0,87,87
2025-10-15,90143,87,19,0,68,68
2025-10-16,90143,68,14,96,150,54
2025-10-17,90143,150,18,0,132,132
2025-10-18,90143,132,18,0,114,114
2025-10-19,90143,114,7,0,107,107
2025-10-20,90143,107,22,0,85,85
2025-10-21,90143,85,6,0,79,79
2025-10-22,90143,79,10,0,69,69
2025-10-23,90143,69,5,0,64,64
2025-10-24,90143,64,10,96,150,54
2025-10-25,90143,150,24,0,126,126
2025-10-26,90143,126,6,0,120,120
2025-10-27,90143,120,21,0,99,99
2025-10-28,90143,99,7,0,92,92
2025-10-29,90143,92,4,0,88,88
2025-10-30,90143,88,35,96,149,53
2025-10-31,90143,149,19,0,130,130
2025-11-01,90143,130,17,0,113,113
2025-11-02,90143,113,2,0,111,111
2025-11-03,90143,111,27,0,84,84
2025-11-04,90143,84,2,0,82,82
2025-11-05,90143,82,7,0,75,75
2025-11-06,90143,75,17,0,58,58
2025-11-07,90143,58,14,96,140,44
2025-11-08,90143,140,34,0,106,106
2025-11-09,90143,106,4,0,102,102
2025-11-10,90143,102,22,0,80,80
2025-11-11,90143,80,7,0,73,73
2025-11-12,90143,73,8,0,65,65
2025-11-13,90143,65,8,0,57,57
2025-11-14,90143,57,12,96,141,45
2025-11-15,90143,141,23,0,118,118
2025-11-16,90143,118,8,0,110,110
2025-11-17,90143,110,42,0,68,68
2025-11-18,90143,68,5,0,63,63
2025-11-19,90143,63,13,96,146,50
2025-11-20,90143,146,14,0,132,132
2025-11-21,90143,132,19,0,113,113
2025-11-22,90143,113,21,0,92,92
2025-11-23,90143,92,13,0,79,79
2025-11-24,90143,79,19,0,60,60
2025-11-25,90143,60,7,96,149,53
2025-11-26,90143,149,11,0,138,138
2025-11-27,90143,138,20,0,118,118
2025-11-28,90143,118,11,0,107,107
2025-11-29,90143,107,11,0,96,96
2025-11-30,90143,96,18,0,78,78
2025-12-01,90143,78,6,0,72,72
2025-12-02,90143,72,8,0,64,64
2025-12-03,90143,64,8,96,152,56
2025-12-04,90143,152,12,0,140,140
2025-12-05,90143,140,17,0,123,123
2025-12-06,90143,123,19,0,104,104
2025-12-07,90143,104,6,0,98,98
2025-12-08,90143,98,18,0,80,80
2025-12-09,90143,80,7,0,73,73
2025-12-10,90143,73,16,0,57,57
2025-12-11,90143,57,11,96,142,46
2025-12-12,90143,142,12,0,130,130
2025-12-13,90143,130,16,0,114,114
2025-12-14,90143,114,6,0,108,108
2025-12-15,90143,108,8,0,100,100
2025-12-16,90143,100,4,0,96,96
2025-12-17,90143,96,10,0,86,86
2025-12-18,90143,86,8,0,78,78
2025-12-19,90143,78,30,96,144,48
2025-12-20,90143,144,12,0,132,132
2025-12-21,90143,132,17,0,115,115
2025-12-22,90143,115,32,0,83,83
2025-12-23,90143,83,15,0,68,68
2025-12-24,90143,68,13,96,151,55
2025-12-25,90143,151,0,0,151,151
2025-12-26,90143,151,11,0,140,140
2025-12-27,90143,140,13,0,127,127
2025-12-28,90143,127,11,0,116,116
2025-12-29,90143,116,37,0,79,79
2025-12-30,90143,79,8,0,71,71
2025-12-31,90143,71,10,0,61,61
2026-01-01,90143,61,9,96,148,52
2026-01-02,90143,148,8,0,140,140
2026-01-03,90143,140,24,0,116,116
2026-01-04,90143,116,5,0,111,111
2026-01-05,90143,111,17,0,94,94
2026-01-06,90143,94,1,0,93,93
2026-01-07,90143,93,17,0,76,76
2026-01-08,90143,76,9,0,67,67
2026-01-09,90143,67,6,0,61,61
2026-01-10,90143,61,3,0,58,58
2026-01-11,90143,58,8,96,146,50
2026-01-12,90143,146,8,0,138,138
2026-01-13,90143,138,7,0,131,131
2026-01-14,90143,131,8,0,123,123
2026-01-15,90143,123,7,0,116,116
2026-01-16,90143,116,11,0,105,105
2026-01-17,90143,105,7,0,98,98
2026-01-18,90143,98,8,0,90,90
2026-01-19,90143,90,7,0,83,83
2026-01-20,90143,83,6,0,77,77
2026-01-21,90143,77,11,0,66,66
2026-01-22,90143,66,5,0,61,61
2026-01-23,90143,61,14,96,143,47
2026-01-24,90143,143,20,0,123,123
2026-01-25,90143,123,8,0,115,115
2026-01-26,90143,115,6,0,109,109
2026-01-27,90143,109,3,0,106,106
2026-01-28,90143,106,8,0,98,98
2026-01-29,90143,98,4,0,94,94
2026-01-30,90143,94,6,0,88,88
2026-01-31,90143,88,11,0,77,77
2026-02-01,90143,77,4,0,73,73
2026-02-02,90143,73,9,0,64,64
2026-02-03,90143,64,12,96,148,52
2026-02-04,90143,148,4,0,144,144
2026-02-05,90143,144,9,0,135,135
2026-02-06,90143,135,12,0,123,123
2026-02-07,90143,123,11,0,112,112
2026-02-08,90143,112,5,0,107,107
2026-02-09,90143,107,29,0,78,78
2026-02-10,90143,78,8,0,70,70
2026-02-11,90143,70,12,0,58,58
2026-02-12,90143,58,12,96,142,46
2026-02-13,90143,142,16,0,126,126
2026-02-14,90143,126,8,0,118,118
2026-02-15,90143,118,13,0,105,105
2026-02-16,90143,105,15,0,90,90
2026-02-17,90143,90,6,0,84,84
2026-02-18,90143,84,10,0,74,74
2026-02-19,90143,74,8,0,66,66
2026-02-20,90143,66,11,96,151,55
2026-02-21,90143,151,21,0,130,130
2026-02-22,90143,130,3,0,127,127
2026-02-23,90143,127,29,0,98,98
2026-02-24,90143,98,5,0,93,93
2026-02-25,90143,93,16,0,77,77
2026-02-26,90143,77,13,0,64,64
2026-02-27,90143,64,16,96,144,48
2026-02-28,90143,144,31,0,113,113
2026-03-01,90143,113,11,0,102,102
2026-03-02,90143,102,19,0,83,83
2026-03-03,90143,83,5,0,78,78
2026-03-04,90143,78,5,0,73,73
2026-03-05,90143,73,20,96,149,53
2026-03-06,90143,149,23,0,126,126
2026-03-07,90143,126,9,0,117,117
2026-03-08,90143,117,13,0,104,104
2026-03-09,90143,104,7,0,97,97
2026-03-10,90143,97,4,0,93,93
2026-03-11,90143,93,10,0,83,83
2026-03-12,90143,83,9,0,74,74
2026-03-13,90143,74,25,96,145,49
2026-03-14,90143,145,5,0,140,140
2026-03-15,90143,140,14,0,126,126
2026-03-16,90143,126,13,0,113,113
2026-03-17,90143,113,13,0,100,100
2026-03-18,90143,100,4,0,96,96
2026-03-19,90143,96,15,0,81,81
2026-03-20,90143,81,18,0,63,63
2026-03-21,90143,63,10,96,149,53
2026-03-22,90143,149,13,0,136,136
2026-03-23,90143,136,7,0,129,129
2026-03-24,90143,129,13,0,116,116
2026-03-25,90143,116,39,0,77,77
2026-03-26,90143,77,39,96,134,38
2026-03-27,90143,134,23,0,111,111
2026-03-28,90143,111,16,0,95,95
2026-03-29,90143,95,32,0,63,63
2026-03-30,90143,63,20,96,139,43
2026-03-31,90143,139,29,0,110,110
2026-04-01,90143,110,27,0,83,83
2026-04-02,90143,83,17,0,66,66
2026-04-03,90143,66,27,96,135,39
2026-04-04,90143,135,15,0,120,120
2026-04-05,90143,120,13,0,107,107
2026-04-06,90143,107,12,0,95,95
2026-04-07,90143,95,10,0,85,85
2026-04-08,90143,85,12,0,73,73
2026-04-09,90143,73,11,0,62,62
2026-04-10,90143,62,14,96,144,48
2026-04-11,90143,144,15,0,129,129
2026-04-12,90143,129,8,0,121,121
2026-04-13,90143,121,13,0,108,108
2026-04-14,90143,108,9,0,99,99
2026-04-15,90143,99,20,0,79,79
2026-04-16,90143,79,17,0,62,62
2026-04-17,90143,62,26,96,132,36
2026-04-18,90143,132,17,0,115,115
2026-04-19,90143,115,16,0,99,99
2026-04-20,90143,99,7,0,92,92
2026-04-21,90143,92,15,0,77,77
2026-04-22,90143,77,10,0,67,67
2026-04-23,90143,67,12,96,151,55
2026-04-24,90143,151,24,0,127,127
2026-04-25,90143,127,17,0,110,110
2026-04-26,90143,110,7,0,103,103
2026-04-27,90143,103,10,0,93,93
2026-04-28,90143,93,25,0,68,68
2026-04-29,90143,68,6,0,62,62
2026-04-30,90143,62,30,96,128,32
2026-05-01,90143,128,24,0,104,104
2026-05-02,90143,104,28,0,76,76
2026-05-03,90143,76,22,96,150,54
2026-05-04,90143,150,10,0,140,140
2026-05-05,90143,140,14,0,126,126
2026-05-06,90143,126,21,0,105,105
2026-05-07,90143,105,22,0,83,83
2026-05-08,90143,83,18,0,65,65
2026-05-09,90143,65,15,96,146,50
2026-05-10,90143,146,17,0,129,129
2026-05-11,90143,129,13,0,116,116
2026-05-12,90143,116,10,0,106,106
2026-05-13,90143,106,26,0,80,80
2026-05-14,90143,80,15,0,65,65
2026-05-15,90143,65,12,96,149,53
2026-05-16,90143,149,13,0,136,136
2026-05-17,90143,136,20,0,116,116
2026-05-18,90143,116,10,0,106,106
2026-05-19,90143,106,11,0,95,95
2026-05-20,90143,95,16,0,79,79
2026-05-21,90143,79,16,0,63,63
2026-05-22,90143,63,21,96,138,42
2021-01-29,A10026,170,7,0,163,163
2021-01-30,A10026,163,14,0,149,149
2021-01-31,A10026,149,8,0,141,141
2021-02-01,A10026,141,5,0,136,136
2021-02-02,A10026,136,2,0,134,134
2021-02-03,A10026,134,24,0,110,110
2021-02-04,A10026,110,27,0,83,83
2021-02-05,A10026,83,11,0,72,72
2021-02-06,A10026,72,17,0,55,55
2021-02-07,A10026,55,10,0,45,45
2021-02-08,A10026,45,7,80,118,38
2021-02-09,A10026,118,0,0,118,118
2021-02-10,A10026,118,0,0,118,118
2021-02-11,A10026,118,0,0,118,118
2021-02-12,A10026,118,9,0,109,109
2021-02-13,A10026,109,17,0,92,92
2021-02-14,A10026,92,31,0,61,61
2021-02-15,A10026,61,7,0,54,54
2021-02-16,A10026,54,4,0,50,50
2021-02-17,A10026,50,5,0,45,45
2021-02-18,A10026,45,18,80,107,27
2021-02-19,A10026,107,7,0,100,100
2021-02-20,A10026,100,12,0,88,88
2021-02-21,A10026,88,13,0,75,75
2021-02-22,A10026,75,5,0,70,70
2021-02-23,A10026,70,3,0,67,67
2021-02-24,A10026,67,4,0,63,63
2021-02-25,A10026,63,23,80,120,40
2021-02-26,A10026,120,3,0,117,117
2021-02-27,A10026,117,8,0,109,109
2021-02-28,A10026,109,6,0,103,103
2021-03-01,A10026,103,6,0,97,97
2021-03-02,A10026,97,11,0,86,86
2021-03-03,A10026,86,16,0,70,70
2021-03-04,A10026,70,3,0,67,67
2021-03-05,A10026,67,8,0,59,59
2021-03-06,A10026,59,19,80,120,40
2021-03-07,A10026,120,17,0,103,103
2021-03-08,A10026,103,12,0,91,91
2021-03-09,A10026,91,17,0,74,74
2021-03-10,A10026,74,3,0,71,71
2021-03-11,A10026,71,1,0,70,70
2021-03-12,A10026,70,5,0,65,65
2021-03-13,A10026,65,10,0,55,55
2021-03-14,A10026,55,5,0,50,50
2021-03-15,A10026,50,2,0,48,48
2021-03-16,A10026,48,23,80,105,25
2021-03-17,A10026,105,10,0,95,95
2021-03-18,A10026,95,16,0,79,79
2021-03-19,A10026,79,7,0,72,72
2021-03-20,A10026,72,21,0,51,51
2021-03-21,A10026,51,11,80,120,40
2021-03-22,A10026,120,4,0,116,116
2021-03-23,A10026,116,2,0,114,114
2021-03-24,A10026,114,23,0,91,91
2021-03-25,A10026,91,6,0,85,85
2021-03-26,A10026,85,9,0,76,76
2021-03-27,A10026,76,6,0,70,70
2021-03-28,A10026,70,14,0,56,56
2021-03-29,A10026,56,0,0,56,56
2021-03-30,A10026,56,14,0,42,42
2021-03-31,A10026,42,42,80,80,0
2021-04-01,A10026,80,5,0,75,75
2021-04-02,A10026,75,7,0,68,68
2021-04-03,A10026,68,12,0,56,56
2021-04-04,A10026,56,14,0,42,42
2021-04-05,A10026,42,17,80,105,25
2021-04-06,A10026,105,3,0,102,102
2021-04-07,A10026,102,18,0,84,84
2021-04-08,A10026,84,5,0,79,79
2021-04-09,A10026,79,14,0,65,65
2021-04-10,A10026,65,20,0,45,45
2021-04-11,A10026,45,6,80,119,39
2021-04-12,A10026,119,34,0,85,85
2021-04-13,A10026,85,14,0,71,71
2021-04-14,A10026,71,15,0,56,56
2021-04-15,A10026,56,21,80,115,35
2021-04-16,A10026,115,8,0,107,107
2021-04-17,A10026,107,18,0,89,89
2021-04-18,A10026,89,10,0,79,79
2021-04-19,A10026,79,15,0,64,64
2021-04-20,A10026,64,21,0,43,43
2021-04-21,A10026,43,17,80,106,26
2021-04-22,A10026,106,7,0,99,99
2021-04-23,A10026,99,14,0,85,85
2021-04-24,A10026,85,34,0,51,51
2021-04-25,A10026,51,12,80,119,39
2021-04-26,A10026,119,6,0,113,113
2021-04-27,A10026,113,6,0,107,107
2021-04-28,A10026,107,5,0,102,102
2021-04-29,A10026,102,11,0,91,91
2021-04-30,A10026,91,8,0,83,83
2021-05-01,A10026,83,18,0,65,65
2021-05-02,A10026,65,5,0,60,60
2021-05-03,A10026,60,33,80,107,27
2021-05-04,A10026,107,21,0,86,86
2021-05-05,A10026,86,4,0,82,82
2021-05-06,A10026,82,8,0,74,74
2021-05-07,A10026,74,12,0,62,62
2021-05-08,A10026,62,53,80,89,9
2021-05-09,A10026,89,35,0,54,54
2021-05-10,A10026,54,9,0,45,45
2021-05-11,A10026,45,19,80,106,26
2021-05-12,A10026,106,18,0,88,88
2021-05-13,A10026,88,6,0,82,82
2021-05-14,A10026,82,20,0,62,62
2021-05-15,A10026,62,13,0,49,49
2021-05-16,A10026,49,15,80,114,34
2021-05-17,A10026,114,5,0,109,109
2021-05-18,A10026,109,19,0,90,90
2021-05-19,A10026,90,5,0,85,85
2021-05-20,A10026,85,5,0,80,80
2021-05-21,A10026,80,13,0,67,67
2021-05-22,A10026,67,9,0,58,58
2021-05-23,A10026,58,6,0,52,52
2021-05-24,A10026,52,16,80,116,36
2021-05-25,A10026,116,28,0,88,88
2021-05-26,A10026,88,5,0,83,83
2021-05-27,A10026,83,8,0,75,75
2021-05-28,A10026,75,18,0,57,57
2021-05-29,A10026,57,5,0,52,52
2021-05-30,A10026,52,2,0,50,50
2021-05-31,A10026,50,1,0,49,49
2021-06-01,A10026,49,14,80,115,35
2021-06-02,A10026,115,4,0,111,111
2021-06-03,A10026,111,6,0,105,105
2021-06-04,A10026,105,19,0,86,86
2021-06-05,A10026,86,4,0,82,82
2021-06-06,A10026,82,7,0,75,75
2021-06-07,A10026,75,13,0,62,62
2021-06-08,A10026,62,43,80,99,19
2021-06-09,A10026,99,1,0,98,98
2021-06-10,A10026,98,5,0,93,93
2021-06-11,A10026,93,19,0,74,74
2021-06-12,A10026,74,10,0,64,64
2021-06-13,A10026,64,14,0,50,50
2021-06-14,A10026,50,5,0,45,45
2021-06-15,A10026,45,13,80,112,32
2021-06-16,A10026,112,4,0,108,108
2021-06-17,A10026,108,2,0,106,106
2021-06-18,A10026,106,25,0,81,81
2021-06-19,A10026,81,19,0,62,62
2021-06-20,A10026,62,7,0,55,55
2021-06-21,A10026,55,17,80,118,38
2021-06-22,A10026,118,1,0,117,117
2021-06-23,A10026,117,6,0,111,111
2021-06-24,A10026,111,6,0,105,105
2021-06-25,A10026,105,26,0,79,79
2021-06-26,A10026,79,16,0,63,63
2021-06-27,A10026,63,8,0,55,55
2021-06-28,A10026,55,9,0,46,46
2021-06-29,A10026,46,6,80,120,40
2021-06-30,A10026,120,8,0,112,112
2021-07-01,A10026,112,8,0,104,104
2021-07-02,A10026,104,30,0,74,74
2021-07-03,A10026,74,9,0,65,65
2021-07-04,A10026,65,6,0,59,59
2021-07-05,A10026,59,18,80,121,41
2021-07-06,A10026,121,7,0,114,114
2021-07-07,A10026,114,8,0,106,106
2021-07-08,A10026,106,4,0,102,102
2021-07-09,A10026,102,29,0,73,73
2021-07-10,A10026,73,4,0,69,69
2021-07-11,A10026,69,8,0,61,61
2021-07-12,A10026,61,1,0,60,60
2021-07-13,A10026,60,23,80,117,37
2021-07-14,A10026,117,3,0,114,114
2021-07-15,A10026,114,10,0,104,104
2021-07-16,A10026,104,15,0,89,89
2021-07-17,A10026,89,9,0,80,80
2021-07-18,A10026,80,28,0,52,52
2021-07-19,A10026,52,13,80,119,39
2021-07-20,A10026,119,10,0,109,109
2021-07-21,A10026,109,15,0,94,94
2021-07-22,A10026,94,13,0,81,81
2021-07-23,A10026,81,6,0,75,75
2021-07-24,A10026,75,13,0,62,62
2021-07-25,A10026,62,25,80,117,37
2021-07-26,A10026,117,13,0,104,104
2021-07-27,A10026,104,24,0,80,80
2021-07-28,A10026,80,9,0,71,71
2021-07-29,A10026,71,2,0,69,69
2021-07-30,A10026,69,8,0,61,61
2021-07-31,A10026,61,21,80,120,40
2021-08-01,A10026,120,7,0,113,113
2021-08-02,A10026,113,16,0,97,97
2021-08-03,A10026,97,12,0,85,85
2021-08-04,A10026,85,11,0,74,74
2021-08-05,A10026,74,16,0,58,58
2021-08-06,A10026,58,12,0,46,46
2021-08-07,A10026,46,7,80,119,39
2021-08-08,A10026,119,2,0,117,117
2021-08-09,A10026,117,3,0,114,114
2021-08-10,A10026,114,20,0,94,94
2021-08-11,A10026,94,25,0,69,69
2021-08-12,A10026,69,2,0,67,67
2021-08-13,A10026,67,16,0,51,51
2021-08-14,A10026,51,12,80,119,39
2021-08-15,A10026,119,6,0,113,113
2021-08-16,A10026,113,16,0,97,97
2021-08-17,A10026,97,3,0,94,94
2021-08-18,A10026,94,21,0,73,73
2021-08-19,A10026,73,3,0,70,70
2021-08-20,A10026,70,17,0,53,53
2021-08-21,A10026,53,3,0,50,50
2021-08-22,A10026,50,24,80,106,26
2021-08-23,A10026,106,6,0,100,100
2021-08-24,A10026,100,18,0,82,82
2021-08-25,A10026,82,12,0,70,70
2021-08-26,A10026,70,5,0,65,65
2021-08-27,A10026,65,23,0,42,42
2021-08-28,A10026,42,1,80,121,41
2021-08-29,A10026,121,30,0,91,91
2021-08-30,A10026,91,14,0,77,77
2021-08-31,A10026,77,18,0,59,59
2021-09-01,A10026,59,11,0,48,48
2021-09-02,A10026,48,4,0,44,44
2021-09-03,A10026,44,22,80,102,22
2021-09-04,A10026,102,1,0,101,101
2021-09-05,A10026,101,0,0,101,101
2021-09-06,A10026,101,15,0,86,86
2021-09-07,A10026,86,25,0,61,61
2021-09-08,A10026,61,15,0,46,46
2021-09-09,A10026,46,5,80,121,41
2021-09-10,A10026,121,20,0,101,101
2021-09-11,A10026,101,6,0,95,95
2021-09-12,A10026,95,14,0,81,81
2021-09-13,A10026,81,9,0,72,72
2021-09-14,A10026,72,17,0,55,55
2021-09-15,A10026,55,11,0,44,44
2021-09-16,A10026,44,11,80,113,33
2021-09-17,A10026,113,28,0,85,85
2021-09-18,A10026,85,7,0,78,78
2021-09-19,A10026,78,8,0,70,70
2021-09-20,A10026,70,16,0,54,54
2021-09-21,A10026,54,18,80,116,36
2021-09-22,A10026,116,4,0,112,112
2021-09-23,A10026,112,7,0,105,105
2021-09-24,A10026,105,17,0,88,88
2021-09-25,A10026,88,7,0,81,81
2021-09-26,A10026,81,16,0,65,65
2021-09-27,A10026,65,9,0,56,56
2021-09-28,A10026,56,10,0,46,46
2021-09-29,A10026,46,7,80,119,39
2021-09-30,A10026,119,11,0,108,108
2021-10-01,A10026,108,30,0,78,78
2021-10-02,A10026,78,5,0,73,73
2021-10-03,A10026,73,3,0,70,70
2021-10-04,A10026,70,1,0,69,69
2021-10-05,A10026,69,20,0,49,49
2021-10-06,A10026,49,7,0,42,42
2021-10-07,A10026,42,6,80,116,36
2021-10-08,A10026,116,20,0,96,96
2021-10-09,A10026,96,18,0,78,78
2021-10-10,A10026,78,9,0,69,69
2021-10-11,A10026,69,16,0,53,53
2021-10-12,A10026,53,14,80,119,39
2021-10-13,A10026,119,7,0,112,112
2021-10-14,A10026,112,34,0,78,78
2021-10-15,A10026,78,12,0,66,66
2021-10-16,A10026,66,11,0,55,55
2021-10-17,A10026,55,14,80,121,41
2021-10-18,A10026,121,4,0,117,117
2021-10-19,A10026,117,0,0,117,117
2021-10-20,A10026,117,0,0,117,117
2021-10-21,A10026,117,0,0,117,117
2021-10-22,A10026,117,13,0,104,104
2021-10-23,A10026,104,8,0,96,96
2021-10-24,A10026,96,20,0,76,76
2021-10-25,A10026,76,17,0,59,59
2021-10-26,A10026,59,1,0,58,58
2021-10-27,A10026,58,2,0,56,56
2021-10-28,A10026,56,8,0,48,48
2021-10-29,A10026,48,32,80,96,16
2021-10-30,A10026,96,13,0,83,83
2021-10-31,A10026,83,5,0,78,78
2021-11-01,A10026,78,7,0,71,71
2021-11-02,A10026,71,18,0,53,53
2021-11-03,A10026,53,18,80,115,35
2021-11-04,A10026,115,7,0,108,108
2021-11-05,A10026,108,24,0,84,84
2021-11-06,A10026,84,4,0,80,80
2021-11-07,A10026,80,2,0,78,78
2021-11-08,A10026,78,5,0,73,73
2021-11-09,A10026,73,6,0,67,67
2021-11-10,A10026,67,8,0,59,59
2021-11-11,A10026,59,4,0,55,55
2021-11-12,A10026,55,7,0,48,48
2021-11-13,A10026,48,5,0,43,43
2021-11-14,A10026,43,3,80,120,40
2021-11-15,A10026,120,20,0,100,100
2021-11-16,A10026,100,7,0,93,93
2021-11-17,A10026,93,6,0,87,87
2021-11-18,A10026,87,5,0,82,82
2021-11-19,A10026,82,7,0,75,75
2021-11-20,A10026,75,1,0,74,74
2021-11-21,A10026,74,9,0,65,65
2021-11-22,A10026,65,14,0,51,51
2021-11-23,A10026,51,7,0,44,44
2021-11-24,A10026,44,4,80,120,40
2021-11-25,A10026,120,3,0,117,117
2021-11-26,A10026,117,5,0,112,112
2021-11-27,A10026,112,17,0,95,95
2021-11-28,A10026,95,10,0,85,85
2021-11-29,A10026,85,5,0,80,80
2021-11-30,A10026,80,6,0,74,74
2021-12-01,A10026,74,4,0,70,70
2021-12-02,A10026,70,5,0,65,65
2021-12-03,A10026,65,3,0,62,62
2021-12-04,A10026,62,13,0,49,49
2021-12-05,A10026,49,8,80,121,41
2021-12-06,A10026,121,3,0,118,118
2021-12-07,A10026,118,7,0,111,111
2021-12-08,A10026,111,9,0,102,102
2021-12-09,A10026,102,6,0,96,96
2021-12-10,A10026,96,18,0,78,78
2021-12-11,A10026,78,9,0,69,69
2021-12-12,A10026,69,5,0,64,64
2021-12-13,A10026,64,0,0,64,64
2021-12-14,A10026,64,5,0,59,59
2021-12-15,A10026,59,7,0,52,52
2021-12-16,A10026,52,4,0,48,48
2021-12-17,A10026,48,11,80,117,37
2021-12-18,A10026,117,9,0,108,108
2021-12-19,A10026,108,5,0,103,103
2021-12-20,A10026,103,1,0,102,102
2021-12-21,A10026,102,6,0,96,96
2021-12-22,A10026,96,1,0,95,95
2021-12-23,A10026,95,8,0,87,87
2021-12-24,A10026,87,7,0,80,80
2021-12-25,A10026,80,0,0,80,80
2021-12-26,A10026,80,3,0,77,77
2021-12-27,A10026,77,8,0,69,69
2021-12-28,A10026,69,11,0,58,58
2021-12-29,A10026,58,19,80,119,39
2021-12-30,A10026,119,8,0,111,111
2021-12-31,A10026,111,15,0,96,96
2022-01-01,A10026,96,5,0,91,91
2022-01-02,A10026,91,6,0,85,85
