anomaly_id,date,sku_id,anomaly_type,demand_anomaly_score,shrinkage_score,severity,reason,status
AN00026700,2024-09-25,A30035,normal,0.314,0.007,0.147,No material exception detected.,closed
AN00026701,2024-09-26,10060,normal,0.211,0.0,0.086,No material exception detected.,closed
AN00026702,2024-09-26,10091,normal,0.545,0.009,0.229,No material exception detected.,closed
AN00026703,2024-09-26,10092,normal,0.773,0.0,0.279,No material exception detected.,closed
AN00026704,2024-09-26,10093,normal,0.43,0.008,0.232,No material exception detected.,closed
AN00026705,2024-09-26,10094,normal,0.5,0.0,0.203,No material exception detected.,closed
AN00026706,2024-09-26,10095,normal,0.288,0.021,0.139,No material exception detected.,closed
AN00026707,2024-09-26,10100,normal,0.364,0.0,0.134,No material exception detected.,closed
AN00026708,2024-09-26,35035,normal,0.372,0.0,0.158,No material exception detected.,closed
AN00026709,2024-09-26,35192,normal,0.425,0.009,0.157,No material exception detected.,closed
AN00026710,2024-09-26,45470,normal,0.439,0.0,0.178,No material exception detected.,closed
AN00026711,2024-09-26,45657,normal,0.526,0.0,0.208,No material exception detected.,closed
AN00026712,2024-09-26,45678,normal,0.0,0.0,0.026,No material exception detected.,closed
AN00026713,2024-09-26,46019,normal,0.452,0.0,0.189,No material exception detected.,closed
AN00026714,2024-09-26,55845,normal,0.357,0.0,0.147,No material exception detected.,closed
AN00026715,2024-09-26,65044,normal,1.0,0.0,0.384,No material exception detected.,closed
AN00026716,2024-09-26,70133,normal,0.518,0.0,0.214,No material exception detected.,closed
AN00026717,2024-09-26,90130,normal,0.6,0.0,0.229,No material exception detected.,closed
AN00026718,2024-09-26,90143,normal,0.364,0.0,0.152,No material exception detected.,closed
AN00026719,2024-09-26,A10026,normal,0.0,0.0,0.022,No material exception detected.,closed
AN00026720,2024-09-26,A30035,cv_error,0.329,0.0,0.12,Low CV confidence may explain stock mismatch.,closed
AN00026721,2024-09-27,10060,normal,0.342,0.0,0.146,No material exception detected.,closed
AN00026722,2024-09-27,10091,normal,0.705,0.013,0.281,No material exception detected.,closed
AN00026723,2024-09-27,10092,normal,0.717,0.0,0.28,No material exception detected.,closed
AN00026724,2024-09-27,10093,normal,0.473,0.0,0.182,No material exception detected.,closed
AN00026725,2024-09-27,10094,normal,0.973,0.003,0.357,No material exception detected.,closed
AN00026726,2024-09-27,10095,normal,0.173,0.0,0.08,No material exception detected.,closed
AN00026727,2024-09-27,10100,normal,0.545,0.0,0.211,No material exception detected.,closed
AN00026728,2024-09-27,35035,normal,0.326,0.014,0.135,No material exception detected.,closed
AN00026729,2024-09-27,35192,normal,0.675,0.0,0.267,No material exception detected.,closed
AN00026730,2024-09-27,45470,normal,0.772,0.0,0.37,No material exception detected.,closed
AN00026731,2024-09-27,45657,normal,0.789,0.0,0.305,No material exception detected.,closed
AN00026732,2024-09-27,45678,normal,0.0,0.0,0.015,No material exception detected.,closed
AN00026733,2024-09-27,46019,normal,0.429,0.012,0.176,No material exception detected.,closed
AN00026734,2024-09-27,55845,normal,0.536,0.0,0.21,No material exception detected.,closed
AN00026735,2024-09-27,65044,normal,0.936,0.0,0.332,No material exception detected.,closed
AN00026736,2024-09-27,70133,normal,0.571,0.004,0.284,No material exception detected.,closed
AN00026737,2024-09-27,90130,planogram_mismatch,0.675,0.0,0.259,Detected SKU may not match assigned slot.,closed
AN00026738,2024-09-27,90143,normal,0.341,0.01,0.126,No material exception detected.,closed
AN00026739,2024-09-27,A10026,normal,0.0,0.0,0.008,No material exception detected.,closed
AN00026740,2024-09-27,A30035,normal,0.343,0.0,0.152,No material exception detected.,closed
AN00026741,2024-09-28,10060,normal,0.763,0.0,0.292,No material exception detected.,closed
AN00026742,2024-09-28,10091,normal,0.636,0.006,0.237,No material exception detected.,closed
AN00026743,2024-09-28,10092,normal,0.61,0.0,0.243,No material exception detected.,closed
AN00026744,2024-09-28,10093,planogram_mismatch,0.613,0.0,0.241,Detected SKU may not match assigned slot.,closed
AN00026745,2024-09-28,10094,normal,0.986,0.0,0.365,No material exception detected.,closed
AN00026746,2024-09-28,10095,planogram_mismatch,0.135,0.0,0.058,Detected SKU may not match assigned slot.,closed
AN00026747,2024-09-28,10100,normal,0.255,0.0,0.12,No material exception detected.,closed
AN00026748,2024-09-28,35035,restocking_delay,0.605,0.0,0.246,Expected restock may not have reached shelf.,closed
AN00026749,2024-09-28,35192,normal,0.275,0.0,0.11,No material exception detected.,closed
AN00026750,2024-09-28,45470,normal,1.0,0.0,0.359,No material exception detected.,closed
AN00026751,2024-09-28,45657,normal,0.671,0.0,0.249,No material exception detected.,closed
AN00026752,2024-09-28,45678,normal,0.0,0.005,0.013,No material exception detected.,closed
AN00026753,2024-09-28,46019,normal,1.0,0.0,0.358,No material exception detected.,closed
AN00026754,2024-09-28,55845,normal,0.375,0.012,0.141,No material exception detected.,closed
AN00026755,2024-09-28,65044,normal,0.66,0.019,0.247,No material exception detected.,closed
AN00026756,2024-09-28,70133,normal,0.589,0.0,0.236,No material exception detected.,closed
AN00026757,2024-09-28,90130,normal,0.45,0.02,0.172,No material exception detected.,closed
AN00026758,2024-09-28,90143,normal,0.136,0.0,0.071,No material exception detected.,closed
AN00026759,2024-09-28,A10026,normal,0.0,0.0,0.033,No material exception detected.,closed
AN00026760,2024-09-28,A30035,normal,0.543,0.0,0.207,No material exception detected.,closed
AN00026761,2024-09-29,10060,planogram_mismatch,0.079,0.0,0.044,Detected SKU may not match assigned slot.,closed
AN00026762,2024-09-29,10091,normal,0.386,0.0,0.161,No material exception detected.,closed
AN00026763,2024-09-29,10092,normal,0.39,0.005,0.244,No material exception detected.,closed
AN00026764,2024-09-29,10093,normal,0.419,0.0,0.256,No material exception detected.,closed
AN00026765,2024-09-29,10094,normal,0.514,0.0,0.208,No material exception detected.,closed
AN00026766,2024-09-29,10095,normal,0.173,0.0,0.091,No material exception detected.,closed
AN00026767,2024-09-29,10100,normal,0.2,0.0,0.099,No material exception detected.,closed
AN00026768,2024-09-29,35035,normal,0.465,0.0,0.173,No material exception detected.,closed
AN00026769,2024-09-29,35192,normal,0.375,0.0,0.162,No material exception detected.,closed
AN00026770,2024-09-29,45470,normal,0.614,0.0,0.234,No material exception detected.,closed
AN00026771,2024-09-29,45657,normal,0.539,0.0,0.201,No material exception detected.,closed
AN00026772,2024-09-29,45678,normal,0.0,0.0,0.016,No material exception detected.,closed
AN00026773,2024-09-29,46019,normal,0.643,0.0,0.247,No material exception detected.,closed
AN00026774,2024-09-29,55845,normal,0.179,0.0,0.174,No material exception detected.,closed
AN00026775,2024-09-29,65044,normal,0.17,0.0,0.086,No material exception detected.,closed
AN00026776,2024-09-29,70133,normal,0.429,0.0,0.161,No material exception detected.,closed
AN00026777,2024-09-29,90130,normal,0.15,0.008,0.084,No material exception detected.,closed
AN00026778,2024-09-29,90143,normal,0.227,0.0,0.105,No material exception detected.,closed
AN00026779,2024-09-29,A10026,normal,0.0,0.037,0.04,No material exception detected.,closed
AN00026780,2024-09-29,A30035,normal,0.257,0.0,0.1,No material exception detected.,closed
AN00026781,2024-09-30,10060,normal,0.289,0.0,0.122,No material exception detected.,closed
AN00026782,2024-09-30,10091,normal,0.341,0.0,0.131,No material exception detected.,closed
AN00026783,2024-09-30,10092,normal,0.585,0.0,0.272,No material exception detected.,closed
AN00026784,2024-09-30,10093,normal,0.011,0.006,0.011,No material exception detected.,closed
AN00026785,2024-09-30,10094,normal,0.351,0.0,0.128,No material exception detected.,closed
AN00026786,2024-09-30,10095,normal,0.288,0.0,0.186,No material exception detected.,closed
AN00026787,2024-09-30,10100,normal,0.091,0.0,0.046,No material exception detected.,closed
AN00026788,2024-09-30,35035,normal,0.488,0.0,0.203,No material exception detected.,closed
AN00026789,2024-09-30,35192,restocking_delay,0.225,0.0,0.112,Expected restock may not have reached shelf.,closed
AN00026790,2024-09-30,45470,normal,0.421,0.0,0.164,No material exception detected.,closed
AN00026791,2024-09-30,45657,normal,0.474,0.0,0.198,No material exception detected.,closed
AN00026792,2024-09-30,45678,normal,0.0,0.005,0.011,No material exception detected.,closed
AN00026793,2024-09-30,46019,normal,0.214,0.012,0.094,No material exception detected.,closed
AN00026794,2024-09-30,55845,normal,0.411,0.007,0.163,No material exception detected.,closed
AN00026795,2024-09-30,65044,normal,0.553,0.009,0.218,No material exception detected.,closed
AN00026796,2024-09-30,70133,normal,0.304,0.0,0.11,No material exception detected.,closed
AN00026797,2024-09-30,90130,normal,0.175,0.009,0.082,No material exception detected.,closed
AN00026798,2024-09-30,90143,restocking_delay,0.227,0.0,0.107,Expected restock may not have reached shelf.,closed
AN00026799,2024-09-30,A10026,normal,0.0,0.0,0.016,No material exception detected.,closed
AN00026800,2024-09-30,A30035,normal,0.271,0.0,0.101,No material exception detected.,closed
AN00026801,2024-10-01,10060,normal,0.632,0.011,0.327,No material exception detected.,closed
AN00026802,2024-10-01,10091,normal,0.591,0.0,0.219,No material exception detected.,closed
AN00026803,2024-10-01,10092,normal,0.358,0.002,0.157,No material exception detected.,closed
AN00026804,2024-10-01,10093,normal,0.0,0.0,0.026,No material exception detected.,closed
AN00026805,2024-10-01,10094,normal,0.405,0.0,0.169,No material exception detected.,closed
AN00026806,2024-10-01,10095,normal,0.308,0.014,0.142,No material exception detected.,closed
AN00026807,2024-10-01,10100,normal,0.182,0.007,0.071,No material exception detected.,closed
AN00026808,2024-10-01,35035,normal,0.023,0.0,0.036,No material exception detected.,closed
AN00026809,2024-10-01,35192,normal,0.2,0.0,0.09,No material exception detected.,closed
AN00026810,2024-10-01,45470,normal,0.263,0.0,0.104,No material exception detected.,closed
AN00026811,2024-10-01,45657,normal,0.5,0.004,0.211,No material exception detected.,closed
AN00026812,2024-10-01,45678,normal,0.0,0.02,0.059,No material exception detected.,closed
AN00026813,2024-10-01,46019,normal,0.357,0.0,0.15,No material exception detected.,closed
AN00026814,2024-10-01,55845,normal,0.125,0.0,0.046,No material exception detected.,closed
AN00026815,2024-10-01,65044,cv_error,0.553,0.0,0.202,Low CV confidence may explain stock mismatch.,closed
AN00026816,2024-10-01,70133,normal,0.357,0.0,0.137,No material exception detected.,closed
AN00026817,2024-10-01,90130,normal,0.425,0.01,0.171,No material exception detected.,closed
AN00026818,2024-10-01,90143,normal,0.364,0.0,0.134,No material exception detected.,closed
AN00026819,2024-10-01,A10026,normal,0.0,0.012,0.034,No material exception detected.,closed
AN00026820,2024-10-01,A30035,normal,0.071,0.0,0.047,No material exception detected.,closed
AN00026821,2024-10-02,10060,cv_error,0.447,0.0,0.175,Low CV confidence may explain stock mismatch.,closed
AN00026822,2024-10-02,10091,normal,0.364,0.0,0.157,No material exception detected.,closed
AN00026823,2024-10-02,10092,normal,0.402,0.003,0.145,No material exception detected.,closed
AN00026824,2024-10-02,10093,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00026825,2024-10-02,10094,normal,0.514,0.013,0.219,No material exception detected.,closed
AN00026826,2024-10-02,10095,normal,0.365,0.0,0.201,No material exception detected.,closed
AN00026827,2024-10-02,10100,normal,0.127,0.0,0.077,No material exception detected.,closed
AN00026828,2024-10-02,35035,normal,0.0,0.0,0.006,No material exception detected.,closed
AN00026829,2024-10-02,35192,normal,0.4,0.0,0.146,No material exception detected.,closed
AN00026830,2024-10-02,45470,normal,0.0,0.0,0.016,No material exception detected.,closed
AN00026831,2024-10-02,45657,normal,0.539,0.0,0.197,No material exception detected.,closed
AN00026832,2024-10-02,45678,normal,0.0,0.0,0.029,No material exception detected.,closed
AN00026833,2024-10-02,46019,normal,0.333,0.019,0.221,No material exception detected.,closed
AN00026834,2024-10-02,55845,normal,0.0,0.0,0.025,No material exception detected.,closed
AN00026835,2024-10-02,65044,normal,0.447,0.0,0.167,No material exception detected.,closed
AN00026836,2024-10-02,70133,normal,0.393,0.0,0.164,No material exception detected.,closed
AN00026837,2024-10-02,90130,normal,0.35,0.0,0.13,No material exception detected.,closed
AN00026838,2024-10-02,90143,normal,0.182,0.0,0.083,No material exception detected.,closed
AN00026839,2024-10-02,A10026,normal,0.0,0.012,0.03,No material exception detected.,closed
AN00026840,2024-10-02,A30035,normal,0.0,0.0,0.014,No material exception detected.,closed
AN00026841,2024-10-03,10060,normal,0.395,0.0,0.168,No material exception detected.,closed
AN00026842,2024-10-03,10091,normal,0.636,0.0,0.233,No material exception detected.,closed
AN00026843,2024-10-03,10092,normal,0.723,0.004,0.263,No material exception detected.,closed
AN00026844,2024-10-03,10093,restocking_delay,0.484,0.0,0.204,Expected restock may not have reached shelf.,closed
AN00026845,2024-10-03,10094,normal,0.851,0.0,0.321,No material exception detected.,closed
AN00026846,2024-10-03,10095,normal,0.25,0.0,0.106,No material exception detected.,closed
AN00026847,2024-10-03,10100,cv_error,0.145,0.0,0.067,Low CV confidence may explain stock mismatch.,closed
AN00026848,2024-10-03,35035,normal,0.0,0.0,0.032,No material exception detected.,closed
AN00026849,2024-10-03,35192,normal,1.0,0.02,0.39,No material exception detected.,closed
AN00026850,2024-10-03,45470,normal,0.0,0.0,0.006,No material exception detected.,closed
AN00026851,2024-10-03,45657,normal,0.855,0.0,0.321,No material exception detected.,closed
AN00026852,2024-10-03,45678,normal,0.0,0.0,0.008,No material exception detected.,closed
AN00026853,2024-10-03,46019,normal,0.429,0.0,0.179,No material exception detected.,closed
AN00026854,2024-10-03,55845,normal,0.0,0.007,0.016,No material exception detected.,closed
AN00026855,2024-10-03,65044,normal,0.553,0.0,0.228,No material exception detected.,closed
AN00026856,2024-10-03,70133,normal,0.393,0.004,0.157,No material exception detected.,closed
AN00026857,2024-10-03,90130,normal,0.675,0.0,0.269,No material exception detected.,closed
AN00026858,2024-10-03,90143,normal,0.364,0.008,0.162,No material exception detected.,closed
AN00026859,2024-10-03,A10026,normal,0.0,0.0,0.012,No material exception detected.,closed
AN00026860,2024-10-03,A30035,normal,0.0,0.0,0.025,No material exception detected.,closed
AN00026861,2024-10-04,10060,normal,1.0,0.0,0.368,No material exception detected.,closed
AN00026862,2024-10-04,10091,normal,0.568,0.028,0.238,No material exception detected.,closed
AN00026863,2024-10-04,10092,normal,0.792,0.002,0.298,No material exception detected.,closed
AN00026864,2024-10-04,10093,normal,0.86,0.0,0.333,No material exception detected.,closed
AN00026865,2024-10-04,10094,normal,1.0,0.008,0.359,No material exception detected.,closed
AN00026866,2024-10-04,10095,normal,0.404,0.0,0.174,No material exception detected.,closed
AN00026867,2024-10-04,10100,normal,0.236,0.0,0.098,No material exception detected.,closed
AN00026868,2024-10-04,35035,normal,0.0,0.0,0.035,No material exception detected.,closed
AN00026869,2024-10-04,35192,normal,0.65,0.0,0.238,No material exception detected.,closed
AN00026870,2024-10-04,45470,normal,0.0,0.0,0.013,No material exception detected.,closed
AN00026871,2024-10-04,45657,normal,0.684,0.0,0.256,No material exception detected.,closed
AN00026872,2024-10-04,45678,normal,0.0,0.005,0.005,No material exception detected.,closed
AN00026873,2024-10-04,46019,normal,0.524,0.0,0.217,No material exception detected.,closed
AN00026874,2024-10-04,55845,normal,0.0,0.0,0.009,No material exception detected.,closed
AN00026875,2024-10-04,65044,normal,0.723,0.0,0.287,No material exception detected.,closed
AN00026876,2024-10-04,70133,normal,1.0,0.006,0.357,No material exception detected.,closed
AN00026877,2024-10-04,90130,normal,0.875,0.01,0.342,No material exception detected.,closed
AN00026878,2024-10-04,90143,normal,0.795,0.0,0.303,No material exception detected.,closed
AN00026879,2024-10-04,A10026,normal,0.0,0.0,0.025,No material exception detected.,closed
AN00026880,2024-10-04,A30035,normal,0.0,0.0,0.03,No material exception detected.,closed
AN00026881,2024-10-05,10060,normal,0.474,0.0,0.169,No material exception detected.,closed
AN00026882,2024-10-05,10091,normal,0.841,0.0,0.308,No material exception detected.,closed
AN00026883,2024-10-05,10092,normal,0.723,0.0,0.257,No material exception detected.,closed
AN00026884,2024-10-05,10093,normal,0.817,0.0,0.315,No material exception detected.,closed
AN00026885,2024-10-05,10094,normal,1.0,0.0,0.355,No material exception detected.,closed
AN00026886,2024-10-05,10095,normal,0.808,0.0,0.296,No material exception detected.,closed
AN00026887,2024-10-05,10100,cv_error,0.382,0.0,0.145,Low CV confidence may explain stock mismatch.,closed
AN00026888,2024-10-05,35035,normal,0.0,0.0,0.019,No material exception detected.,closed
AN00026889,2024-10-05,35192,normal,0.425,0.011,0.178,No material exception detected.,closed
AN00026890,2024-10-05,45470,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00026891,2024-10-05,45657,demand_spike,1.0,0.0,0.373,Sales exceeded recent baseline.,closed
AN00026892,2024-10-05,45678,normal,0.0,0.0,0.027,No material exception detected.,closed
AN00026893,2024-10-05,46019,normal,0.619,0.0,0.242,No material exception detected.,closed
AN00026894,2024-10-05,55845,normal,0.0,0.0,0.004,No material exception detected.,closed
AN00026895,2024-10-05,65044,normal,0.766,0.0,0.295,No material exception detected.,closed
AN00026896,2024-10-05,70133,normal,0.768,0.0,0.276,No material exception detected.,closed
AN00026897,2024-10-05,90130,normal,0.6,0.0,0.228,No material exception detected.,closed
AN00026898,2024-10-05,90143,normal,0.705,0.0,0.25,No material exception detected.,closed
AN00026899,2024-10-05,A10026,normal,0.0,0.0,0.016,No material exception detected.,closed
AN00026900,2024-10-05,A30035,normal,0.0,0.007,0.028,No material exception detected.,closed
AN00026901,2024-10-06,10060,normal,0.342,0.0,0.15,No material exception detected.,closed
AN00026902,2024-10-06,10091,planogram_mismatch,0.114,0.0,0.066,Detected SKU may not match assigned slot.,closed
AN00026903,2024-10-06,10092,normal,1.0,0.0,0.362,No material exception detected.,closed
AN00026904,2024-10-06,10093,normal,0.774,0.0,0.305,No material exception detected.,closed
AN00026905,2024-10-06,10094,normal,0.676,0.0,0.258,No material exception detected.,closed
AN00026906,2024-10-06,10095,normal,0.365,0.0,0.135,No material exception detected.,closed
AN00026907,2024-10-06,10100,restocking_delay,0.182,0.0,0.084,Expected restock may not have reached shelf.,closed
AN00026908,2024-10-06,35035,normal,0.0,0.0,0.012,No material exception detected.,closed
AN00026909,2024-10-06,35192,normal,0.175,0.0,0.072,No material exception detected.,closed
AN00026910,2024-10-06,45470,restocking_delay,0.0,0.0,0.034,Expected restock may not have reached shelf.,closed
AN00026911,2024-10-06,45657,normal,0.461,0.004,0.174,No material exception detected.,closed
AN00026912,2024-10-06,45678,normal,0.0,0.01,0.072,No material exception detected.,closed
AN00026913,2024-10-06,46019,normal,0.929,0.0,0.35,No material exception detected.,closed
AN00026914,2024-10-06,55845,normal,0.0,0.0,0.034,No material exception detected.,closed
AN00026915,2024-10-06,65044,normal,0.574,0.0,0.228,No material exception detected.,closed
AN00026916,2024-10-06,70133,normal,0.589,0.01,0.228,No material exception detected.,closed
AN00026917,2024-10-06,90130,normal,0.525,0.073,0.268,No material exception detected.,closed
AN00026918,2024-10-06,90143,normal,0.023,0.0,0.096,No material exception detected.,closed
AN00026919,2024-10-06,A10026,restocking_delay,0.0,0.012,0.09,Expected restock may not have reached shelf.,closed
AN00026920,2024-10-06,A30035,restocking_delay,0.0,0.0,0.066,Expected restock may not have reached shelf.,closed
AN00026921,2024-10-07,10060,normal,0.816,0.007,0.313,No material exception detected.,closed
AN00026922,2024-10-07,10091,normal,0.182,0.0,0.136,No material exception detected.,closed
AN00026923,2024-10-07,10092,normal,0.39,0.0,0.15,No material exception detected.,closed
AN00026924,2024-10-07,10093,normal,0.527,0.0,0.192,No material exception detected.,closed
AN00026925,2024-10-07,10094,normal,0.446,0.0,0.174,No material exception detected.,closed
AN00026926,2024-10-07,10095,normal,0.308,0.01,0.135,No material exception detected.,closed
AN00026927,2024-10-07,10100,normal,0.255,0.0,0.101,No material exception detected.,closed
AN00026928,2024-10-07,35035,normal,0.0,0.0,0.015,No material exception detected.,closed
AN00026929,2024-10-07,35192,normal,0.25,0.014,0.12,No material exception detected.,closed
AN00026930,2024-10-07,45470,normal,0.0,0.01,0.019,No material exception detected.,closed
AN00026931,2024-10-07,45657,normal,0.592,0.0,0.239,No material exception detected.,closed
AN00026932,2024-10-07,45678,normal,0.0,0.02,0.074,No material exception detected.,closed
AN00026933,2024-10-07,46019,normal,0.262,0.01,0.152,No material exception detected.,closed
AN00026934,2024-10-07,55845,normal,0.0,0.0,0.003,No material exception detected.,closed
AN00026935,2024-10-07,65044,normal,0.468,0.0,0.17,No material exception detected.,closed
AN00026936,2024-10-07,70133,normal,0.25,0.004,0.095,No material exception detected.,closed
AN00026937,2024-10-07,90130,normal,0.5,0.0,0.191,No material exception detected.,closed
AN00026938,2024-10-07,90143,normal,0.864,0.0,0.328,No material exception detected.,closed
AN00026939,2024-10-07,A10026,normal,0.0,0.0,0.019,No material exception detected.,closed
AN00026940,2024-10-07,A30035,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00026941,2024-10-08,10060,normal,0.816,0.009,0.304,No material exception detected.,closed
AN00026942,2024-10-08,10091,normal,0.0,0.0,0.031,No material exception detected.,closed
AN00026943,2024-10-08,10092,normal,0.352,0.0,0.147,No material exception detected.,closed
AN00026944,2024-10-08,10093,normal,0.978,0.0,0.356,No material exception detected.,closed
AN00026945,2024-10-08,10094,normal,0.622,0.0,0.24,No material exception detected.,closed
AN00026946,2024-10-08,10095,restocking_delay,0.327,0.0,0.127,Expected restock may not have reached shelf.,closed
AN00026947,2024-10-08,10100,restocking_delay,0.164,0.0,0.075,Expected restock may not have reached shelf.,closed
AN00026948,2024-10-08,35035,normal,0.0,0.012,0.034,No material exception detected.,closed
AN00026949,2024-10-08,35192,restocking_delay,0.55,0.0,0.221,Expected restock may not have reached shelf.,closed
AN00026950,2024-10-08,45470,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00026951,2024-10-08,45657,normal,0.329,0.0,0.121,No material exception detected.,closed
AN00026952,2024-10-08,45678,normal,0.0,0.005,0.099,No material exception detected.,closed
AN00026953,2024-10-08,46019,normal,0.5,0.0,0.195,No material exception detected.,closed
AN00026954,2024-10-08,55845,normal,0.0,0.0,0.025,No material exception detected.,closed
AN00026955,2024-10-08,65044,demand_spike,1.0,0.0,0.379,Sales exceeded recent baseline.,closed
AN00026956,2024-10-08,70133,normal,0.554,0.005,0.214,No material exception detected.,closed
AN00026957,2024-10-08,90130,normal,0.55,0.0,0.208,No material exception detected.,closed
AN00026958,2024-10-08,90143,normal,0.091,0.009,0.123,No material exception detected.,closed
AN00026959,2024-10-08,A10026,normal,0.0,0.0,0.016,No material exception detected.,closed
AN00026960,2024-10-08,A30035,normal,0.0,0.0,0.111,No material exception detected.,closed
AN00026961,2024-10-09,10060,normal,0.342,0.02,0.161,No material exception detected.,closed
AN00026962,2024-10-09,10091,normal,0.023,0.0,0.019,No material exception detected.,closed
AN00026963,2024-10-09,10092,normal,0.729,0.0,0.286,No material exception detected.,closed
AN00026964,2024-10-09,10093,normal,0.505,0.0,0.195,No material exception detected.,closed
AN00026965,2024-10-09,10094,normal,0.784,0.004,0.282,No material exception detected.,closed
AN00026966,2024-10-09,10095,normal,0.519,0.0,0.215,No material exception detected.,closed
AN00026967,2024-10-09,10100,planogram_mismatch,0.6,0.0,0.229,Detected SKU may not match assigned slot.,closed
AN00026968,2024-10-09,35035,normal,0.0,0.012,0.033,No material exception detected.,closed
AN00026969,2024-10-09,35192,normal,0.725,0.0,0.28,No material exception detected.,closed
AN00026970,2024-10-09,45470,normal,0.0,0.029,0.058,No material exception detected.,closed
AN00026971,2024-10-09,45657,normal,0.513,0.0,0.189,No material exception detected.,closed
AN00026972,2024-10-09,45678,normal,0.0,0.0,0.017,No material exception detected.,closed
AN00026973,2024-10-09,46019,normal,0.333,0.0,0.149,No material exception detected.,closed
AN00026974,2024-10-09,55845,normal,0.0,0.0,0.009,No material exception detected.,closed
AN00026975,2024-10-09,65044,normal,1.0,0.0,0.359,No material exception detected.,closed
AN00026976,2024-10-09,70133,restocking_delay,0.339,0.0,0.152,Expected restock may not have reached shelf.,closed
AN00026977,2024-10-09,90130,normal,0.825,0.0,0.298,No material exception detected.,closed
AN00026978,2024-10-09,90143,normal,0.364,0.0,0.147,No material exception detected.,closed
AN00026979,2024-10-09,A10026,normal,0.0,0.0,0.004,No material exception detected.,closed
AN00026980,2024-10-09,A30035,normal,0.0,0.0,0.023,No material exception detected.,closed
AN00026981,2024-10-10,10060,normal,0.316,0.0,0.144,No material exception detected.,closed
AN00026982,2024-10-10,10091,normal,0.205,0.0,0.095,No material exception detected.,closed
AN00026983,2024-10-10,10092,normal,0.748,0.0,0.281,No material exception detected.,closed
AN00026984,2024-10-10,10093,normal,0.957,0.0,0.352,No material exception detected.,closed
AN00026985,2024-10-10,10094,normal,0.676,0.0,0.26,No material exception detected.,closed
AN00026986,2024-10-10,10095,normal,0.212,0.0,0.101,No material exception detected.,closed
AN00026987,2024-10-10,10100,normal,0.4,0.0,0.15,No material exception detected.,closed
AN00026988,2024-10-10,35035,normal,0.0,0.0,0.067,No material exception detected.,closed
AN00026989,2024-10-10,35192,cv_error,0.575,0.0,0.218,Low CV confidence may explain stock mismatch.,closed
AN00026990,2024-10-10,45470,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00026991,2024-10-10,45657,normal,0.724,0.0,0.263,No material exception detected.,closed
AN00026992,2024-10-10,45678,normal,0.0,0.005,0.03,No material exception detected.,closed
AN00026993,2024-10-10,46019,normal,0.476,0.008,0.19,No material exception detected.,closed
AN00026994,2024-10-10,55845,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00026995,2024-10-10,65044,normal,0.809,0.0,0.299,No material exception detected.,closed
AN00026996,2024-10-10,70133,normal,0.339,0.0,0.138,No material exception detected.,closed
AN00026997,2024-10-10,90130,normal,0.825,0.0,0.305,No material exception detected.,closed
AN00026998,2024-10-10,90143,normal,0.273,0.0,0.13,No material exception detected.,closed
AN00026999,2024-10-10,A10026,normal,0.0,0.012,0.038,No material exception detected.,closed
AN00027000,2024-10-10,A30035,normal,0.0,0.0,0.034,No material exception detected.,closed
AN00027001,2024-10-11,10060,normal,0.553,0.0,0.198,No material exception detected.,closed
AN00027002,2024-10-11,10091,normal,0.5,0.0,0.209,No material exception detected.,closed
AN00027003,2024-10-11,10092,normal,1.0,0.0,0.37,No material exception detected.,closed
AN00027004,2024-10-11,10093,normal,0.957,0.0,0.364,No material exception detected.,closed
AN00027005,2024-10-11,10094,normal,1.0,0.0,0.369,No material exception detected.,closed
AN00027006,2024-10-11,10095,normal,0.288,0.009,0.136,No material exception detected.,closed
AN00027007,2024-10-11,10100,normal,0.764,0.0,0.273,No material exception detected.,closed
AN00027008,2024-10-11,35035,normal,0.0,0.012,0.017,No material exception detected.,closed
AN00027009,2024-10-11,35192,normal,0.425,0.0,0.155,No material exception detected.,closed
AN00027010,2024-10-11,45470,normal,0.0,0.0,0.032,No material exception detected.,closed
AN00027011,2024-10-11,45657,normal,0.776,0.0,0.3,No material exception detected.,closed
AN00027012,2024-10-11,45678,normal,0.0,0.0,0.025,No material exception detected.,closed
AN00027013,2024-10-11,46019,planogram_mismatch,0.357,0.009,0.163,Detected SKU may not match assigned slot.,closed
AN00027014,2024-10-11,55845,normal,0.0,0.0,0.009,No material exception detected.,closed
AN00027015,2024-10-11,65044,normal,1.0,0.0,0.38,No material exception detected.,closed
AN00027016,2024-10-11,70133,normal,0.589,0.0,0.234,No material exception detected.,closed
AN00027017,2024-10-11,90130,normal,1.0,0.0,0.371,No material exception detected.,closed
AN00027018,2024-10-11,90143,normal,0.386,0.0,0.143,No material exception detected.,closed
AN00027019,2024-10-11,A10026,normal,0.0,0.0,0.017,No material exception detected.,closed
AN00027020,2024-10-11,A30035,planogram_mismatch,0.0,0.007,0.012,Detected SKU may not match assigned slot.,closed
AN00027021,2024-10-12,10060,normal,0.658,0.007,0.321,No material exception detected.,closed
AN00027022,2024-10-12,10091,normal,0.182,0.006,0.087,No material exception detected.,closed
