draft_id,date,sku_id,suggested_qty,reasoning,confidence
DR00001074,2025-05-14,65044,90,Stock is at or below deterministic reorder point.,0.919
DR00001075,2025-05-27,65044,90,Stock is at or below deterministic reorder point.,0.941
DR00001076,2025-06-13,65044,90,Stock is at or below deterministic reorder point.,0.945
DR00001077,2025-08-15,65044,90,Stock is at or below deterministic reorder point.,0.799
DR00001078,2025-09-17,65044,90,Stock is at or below deterministic reorder point.,0.931
DR00001079,2025-09-30,65044,90,Stock is at or below deterministic reorder point.,0.895
DR00001080,2025-10-16,65044,90,Stock is at or below deterministic reorder point.,0.812
DR00001081,2025-11-02,65044,90,Stock is at or below deterministic reorder point.,0.817
DR00001082,2025-11-20,65044,90,Stock is at or below deterministic reorder point.,0.874
DR00001083,2025-12-09,65044,90,Stock is at or below deterministic reorder point.,0.854
DR00001084,2025-12-31,65044,90,Stock is at or below deterministic reorder point.,0.873
DR00001085,2026-01-18,65044,90,Stock is at or below deterministic reorder point.,0.899
DR00001086,2026-02-07,65044,90,Stock is at or below deterministic reorder point.,0.853
DR00001087,2026-03-22,65044,90,Stock is at or below deterministic reorder point.,0.788
DR00001088,2026-04-15,65044,90,Stock is at or below deterministic reorder point.,0.861
DR00001089,2026-05-07,65044,90,Stock is at or below deterministic reorder point.,0.829
DR00001090,2021-02-06,70133,144,Stock is at or below deterministic reorder point.,0.874
DR00001091,2021-02-26,70133,144,Stock is at or below deterministic reorder point.,0.867
DR00001092,2021-03-15,70133,144,Stock is at or below deterministic reorder point.,0.883
DR00001093,2021-04-03,70133,144,Stock is at or below deterministic reorder point.,0.879
DR00001094,2021-04-20,70133,144,Stock is at or below deterministic reorder point.,0.93
DR00001095,2021-05-06,70133,144,Stock is at or below deterministic reorder point.,0.932
DR00001096,2021-05-24,70133,144,Stock is at or below deterministic reorder point.,0.845
DR00001097,2021-06-12,70133,144,Stock is at or below deterministic reorder point.,0.807
DR00001098,2021-07-03,70133,144,Stock is at or below deterministic reorder point.,0.829
DR00001099,2021-07-21,70133,144,Stock is at or below deterministic reorder point.,0.792
DR00001100,2021-08-10,70133,144,Stock is at or below deterministic reorder point.,0.79
DR00001101,2021-08-27,70133,144,Stock is at or below deterministic reorder point.,0.899
DR00001102,2021-09-15,70133,144,Stock is at or below deterministic reorder point.,0.891
DR00001103,2021-10-05,70133,144,Stock is at or below deterministic reorder point.,0.857
DR00001104,2021-10-23,70133,144,Stock is at or below deterministic reorder point.,0.816
DR00001105,2021-11-11,70133,144,Stock is at or below deterministic reorder point.,0.868
DR00001106,2021-11-29,70133,144,Stock is at or below deterministic reorder point.,0.838
DR00001107,2021-12-18,70133,144,Stock is at or below deterministic reorder point.,0.809
DR00001108,2022-01-06,70133,144,Stock is at or below deterministic reorder point.,0.846
DR00001109,2022-02-02,70133,144,Stock is at or below deterministic reorder point.,0.823
DR00001110,2022-02-23,70133,144,Stock is at or below deterministic reorder point.,0.821
DR00001111,2022-03-18,70133,144,Stock is at or below deterministic reorder point.,0.925
DR00001112,2022-04-21,70133,144,Stock is at or below deterministic reorder point.,0.79
DR00001113,2022-05-19,70133,144,Stock is at or below deterministic reorder point.,0.819
DR00001114,2022-06-10,70133,144,Stock is at or below deterministic reorder point.,0.798
DR00001115,2022-06-28,70133,144,Stock is at or below deterministic reorder point.,0.802
DR00001116,2022-07-11,70133,144,Stock is at or below deterministic reorder point.,0.865
DR00001117,2022-07-27,70133,144,Stock is at or below deterministic reorder point.,0.917
DR00001118,2022-08-12,70133,144,Stock is at or below deterministic reorder point.,0.861
DR00001119,2022-09-06,70133,144,Stock is at or below deterministic reorder point.,0.919
DR00001120,2022-10-04,70133,144,Stock is at or below deterministic reorder point.,0.782
DR00001121,2022-11-04,70133,144,Stock is at or below deterministic reorder point.,0.951
DR00001122,2022-12-03,70133,144,Stock is at or below deterministic reorder point.,0.815
DR00001123,2023-01-06,70133,144,Stock is at or below deterministic reorder point.,0.813
DR00001124,2023-02-17,70133,144,Stock is at or below deterministic reorder point.,0.908
DR00001125,2023-03-25,70133,144,Stock is at or below deterministic reorder point.,0.901
DR00001126,2023-04-24,70133,144,Stock is at or below deterministic reorder point.,0.936
DR00001127,2023-05-24,70133,144,Stock is at or below deterministic reorder point.,0.841
DR00001128,2023-06-22,70133,144,Stock is at or below deterministic reorder point.,0.889
DR00001129,2023-07-16,70133,144,Stock is at or below deterministic reorder point.,0.958
DR00001130,2023-08-12,70133,144,Stock is at or below deterministic reorder point.,0.807
DR00001131,2023-09-08,70133,144,Stock is at or below deterministic reorder point.,0.888
DR00001132,2023-10-09,70133,144,Stock is at or below deterministic reorder point.,0.829
DR00001133,2023-11-02,70133,144,Stock is at or below deterministic reorder point.,0.941
DR00001134,2023-11-29,70133,144,Stock is at or below deterministic reorder point.,0.901
DR00001135,2023-12-22,70133,144,Stock is at or below deterministic reorder point.,0.875
DR00001136,2024-01-26,70133,144,Stock is at or below deterministic reorder point.,0.79
DR00001137,2024-03-05,70133,144,Stock is at or below deterministic reorder point.,0.856
DR00001138,2024-04-06,70133,144,Stock is at or below deterministic reorder point.,0.943
DR00001139,2024-05-02,70133,144,Stock is at or below deterministic reorder point.,0.895
DR00001140,2024-05-27,70133,144,Stock is at or below deterministic reorder point.,0.792
DR00001141,2024-06-20,70133,144,Stock is at or below deterministic reorder point.,0.798
DR00001142,2024-07-09,70133,144,Stock is at or below deterministic reorder point.,0.879
DR00001143,2024-08-01,70133,144,Stock is at or below deterministic reorder point.,0.85
DR00001144,2024-08-22,70133,144,Stock is at or below deterministic reorder point.,0.952
DR00001145,2024-09-15,70133,144,Stock is at or below deterministic reorder point.,0.812
DR00001146,2024-10-12,70133,144,Stock is at or below deterministic reorder point.,0.786
DR00001147,2024-11-14,70133,144,Stock is at or below deterministic reorder point.,0.841
DR00001148,2024-12-07,70133,144,Stock is at or below deterministic reorder point.,0.931
DR00001149,2024-12-28,70133,144,Stock is at or below deterministic reorder point.,0.895
DR00001150,2025-01-29,70133,144,Stock is at or below deterministic reorder point.,0.817
DR00001151,2025-03-02,70133,144,Stock is at or below deterministic reorder point.,0.932
DR00001152,2025-03-29,70133,144,Stock is at or below deterministic reorder point.,0.924
DR00001153,2025-04-26,70133,144,Stock is at or below deterministic reorder point.,0.837
DR00001154,2025-05-29,70133,144,Stock is at or below deterministic reorder point.,0.792
DR00001155,2025-06-27,70133,144,Stock is at or below deterministic reorder point.,0.888
DR00001156,2025-07-22,70133,144,Stock is at or below deterministic reorder point.,0.95
DR00001157,2025-08-16,70133,144,Stock is at or below deterministic reorder point.,0.902
DR00001158,2025-09-10,70133,144,Stock is at or below deterministic reorder point.,0.938
DR00001159,2025-10-09,70133,144,Stock is at or below deterministic reorder point.,0.789
DR00001160,2025-11-07,70133,144,Stock is at or below deterministic reorder point.,0.794
DR00001161,2025-12-08,70133,144,Stock is at or below deterministic reorder point.,0.844
DR00001162,2026-01-05,70133,144,Stock is at or below deterministic reorder point.,0.959
DR00001163,2026-02-21,70133,144,Stock is at or below deterministic reorder point.,0.92
DR00001164,2026-04-01,70133,144,Stock is at or below deterministic reorder point.,0.835
DR00001165,2026-05-08,70133,144,Stock is at or below deterministic reorder point.,0.795
DR00001166,2021-10-01,90130,78,Stock is at or below deterministic reorder point.,0.844
DR00001167,2021-10-18,90130,78,Stock is at or below deterministic reorder point.,0.903
DR00001168,2021-11-02,90130,78,Stock is at or below deterministic reorder point.,0.812
DR00001169,2021-11-13,90130,78,Stock is at or below deterministic reorder point.,0.795
DR00001170,2021-11-26,90130,78,Stock is at or below deterministic reorder point.,0.888
DR00001171,2021-12-15,90130,78,Stock is at or below deterministic reorder point.,0.843
DR00001172,2021-12-26,90130,78,Stock is at or below deterministic reorder point.,0.924
DR00001173,2022-01-09,90130,78,Stock is at or below deterministic reorder point.,0.826
DR00001174,2022-01-27,90130,78,Stock is at or below deterministic reorder point.,0.837
DR00001175,2022-02-12,90130,78,Stock is at or below deterministic reorder point.,0.93
DR00001176,2022-03-06,90130,78,Stock is at or below deterministic reorder point.,0.923
DR00001177,2022-04-03,90130,78,Stock is at or below deterministic reorder point.,0.892
DR00001178,2022-04-25,90130,78,Stock is at or below deterministic reorder point.,0.855
DR00001179,2022-05-16,90130,78,Stock is at or below deterministic reorder point.,0.94
DR00001180,2022-06-10,90130,78,Stock is at or below deterministic reorder point.,0.806
DR00001181,2022-07-02,90130,78,Stock is at or below deterministic reorder point.,0.889
DR00001182,2022-07-19,90130,78,Stock is at or below deterministic reorder point.,0.942
DR00001183,2022-08-05,90130,78,Stock is at or below deterministic reorder point.,0.782
DR00001184,2022-08-19,90130,78,Stock is at or below deterministic reorder point.,0.943
DR00001185,2022-09-03,90130,78,Stock is at or below deterministic reorder point.,0.825
DR00001186,2022-09-21,90130,78,Stock is at or below deterministic reorder point.,0.836
DR00001187,2022-10-09,90130,78,Stock is at or below deterministic reorder point.,0.802
DR00001188,2022-10-30,90130,78,Stock is at or below deterministic reorder point.,0.93
DR00001189,2022-11-13,90130,78,Stock is at or below deterministic reorder point.,0.922
DR00001190,2022-11-24,90130,78,Stock is at or below deterministic reorder point.,0.942
DR00001191,2022-12-12,90130,78,Stock is at or below deterministic reorder point.,0.826
DR00001192,2022-12-24,90130,78,Stock is at or below deterministic reorder point.,0.92
DR00001193,2023-01-12,90130,78,Stock is at or below deterministic reorder point.,0.847
DR00001194,2023-02-07,90130,78,Stock is at or below deterministic reorder point.,0.952
DR00001195,2023-02-23,90130,78,Stock is at or below deterministic reorder point.,0.898
DR00001196,2023-03-15,90130,78,Stock is at or below deterministic reorder point.,0.812
DR00001197,2023-03-31,90130,78,Stock is at or below deterministic reorder point.,0.841
DR00001198,2023-04-20,90130,78,Stock is at or below deterministic reorder point.,0.958
DR00001199,2023-05-14,90130,78,Stock is at or below deterministic reorder point.,0.959
DR00001200,2023-06-06,90130,78,Stock is at or below deterministic reorder point.,0.864
DR00001201,2023-06-26,90130,78,Stock is at or below deterministic reorder point.,0.842
DR00001202,2023-07-16,90130,78,Stock is at or below deterministic reorder point.,0.87
DR00001203,2023-08-08,90130,78,Stock is at or below deterministic reorder point.,0.813
DR00001204,2023-08-23,90130,78,Stock is at or below deterministic reorder point.,0.894
DR00001205,2023-09-01,90130,78,Stock is at or below deterministic reorder point.,0.87
DR00001206,2023-09-13,90130,78,Stock is at or below deterministic reorder point.,0.781
DR00001207,2023-09-22,90130,78,Stock is at or below deterministic reorder point.,0.935
DR00001208,2023-10-01,90130,78,Stock is at or below deterministic reorder point.,0.89
DR00001209,2023-10-25,90130,78,Stock is at or below deterministic reorder point.,0.896
DR00001210,2023-11-14,90130,78,Stock is at or below deterministic reorder point.,0.797
DR00001211,2023-12-07,90130,78,Stock is at or below deterministic reorder point.,0.86
DR00001212,2023-12-28,90130,78,Stock is at or below deterministic reorder point.,0.864
DR00001213,2024-01-18,90130,78,Stock is at or below deterministic reorder point.,0.834
DR00001214,2024-03-09,90130,78,Stock is at or below deterministic reorder point.,0.879
DR00001215,2024-04-07,90130,78,Stock is at or below deterministic reorder point.,0.797
DR00001216,2024-05-03,90130,78,Stock is at or below deterministic reorder point.,0.874
DR00001217,2024-06-27,90130,78,Stock is at or below deterministic reorder point.,0.868
DR00001218,2024-07-19,90130,78,Stock is at or below deterministic reorder point.,0.92
DR00001219,2024-08-15,90130,78,Stock is at or below deterministic reorder point.,0.919
DR00001220,2024-09-11,90130,78,Stock is at or below deterministic reorder point.,0.942
DR00001221,2024-10-04,90130,78,Stock is at or below deterministic reorder point.,0.833
DR00001222,2024-10-24,90130,78,Stock is at or below deterministic reorder point.,0.826
DR00001223,2024-11-16,90130,78,Stock is at or below deterministic reorder point.,0.926
DR00001224,2025-01-09,90130,78,Stock is at or below deterministic reorder point.,0.907
DR00001225,2025-01-31,90130,78,Stock is at or below deterministic reorder point.,0.839
DR00001226,2025-03-26,90130,78,Stock is at or below deterministic reorder point.,0.927
DR00001227,2025-04-24,90130,78,Stock is at or below deterministic reorder point.,0.945
DR00001228,2025-06-18,90130,78,Stock is at or below deterministic reorder point.,0.854
DR00001229,2025-07-12,90130,78,Stock is at or below deterministic reorder point.,0.84
DR00001230,2025-08-08,90130,78,Stock is at or below deterministic reorder point.,0.887
DR00001231,2025-09-05,90130,78,Stock is at or below deterministic reorder point.,0.783
DR00001232,2025-10-03,90130,78,Stock is at or below deterministic reorder point.,0.896
DR00001233,2025-11-07,90130,78,Stock is at or below deterministic reorder point.,0.809
DR00001234,2025-11-28,90130,78,Stock is at or below deterministic reorder point.,0.87
DR00001235,2026-01-31,90130,78,Stock is at or below deterministic reorder point.,0.793
DR00001236,2026-03-03,90130,78,Stock is at or below deterministic reorder point.,0.902
DR00001237,2026-04-01,90130,78,Stock is at or below deterministic reorder point.,0.841
DR00001238,2026-05-05,90130,78,Stock is at or below deterministic reorder point.,0.804
DR00001239,2021-02-08,90143,96,Stock is at or below deterministic reorder point.,0.92
DR00001240,2021-02-22,90143,96,Stock is at or below deterministic reorder point.,0.876
DR00001241,2021-03-08,90143,96,Stock is at or below deterministic reorder point.,0.914
DR00001242,2021-03-20,90143,96,Stock is at or below deterministic reorder point.,0.798
DR00001243,2021-04-03,90143,96,Stock is at or below deterministic reorder point.,0.809
DR00001244,2021-04-15,90143,96,Stock is at or below deterministic reorder point.,0.945
DR00001245,2021-04-28,90143,96,Stock is at or below deterministic reorder point.,0.878
DR00001246,2021-05-08,90143,96,Stock is at or below deterministic reorder point.,0.821
DR00001247,2021-05-22,90143,96,Stock is at or below deterministic reorder point.,0.813
DR00001248,2021-09-03,90143,96,Stock is at or below deterministic reorder point.,0.836
DR00001249,2021-09-15,90143,96,Stock is at or below deterministic reorder point.,0.862
DR00001250,2021-09-28,90143,96,Stock is at or below deterministic reorder point.,0.942
DR00001251,2021-10-09,90143,96,Stock is at or below deterministic reorder point.,0.95
DR00001252,2021-10-23,90143,96,Stock is at or below deterministic reorder point.,0.797
DR00001253,2021-11-07,90143,96,Stock is at or below deterministic reorder point.,0.945
DR00001254,2021-11-25,90143,96,Stock is at or below deterministic reorder point.,0.914
DR00001255,2021-12-12,90143,96,Stock is at or below deterministic reorder point.,0.844
DR00001256,2022-01-02,90143,96,Stock is at or below deterministic reorder point.,0.839
DR00001257,2022-01-18,90143,96,Stock is at or below deterministic reorder point.,0.826
DR00001258,2022-02-03,90143,96,Stock is at or below deterministic reorder point.,0.876
DR00001259,2022-02-17,90143,96,Stock is at or below deterministic reorder point.,0.859
DR00001260,2022-03-02,90143,96,Stock is at or below deterministic reorder point.,0.862
DR00001261,2022-03-14,90143,96,Stock is at or below deterministic reorder point.,0.817
DR00001262,2022-03-29,90143,96,Stock is at or below deterministic reorder point.,0.878
DR00001263,2022-04-14,90143,96,Stock is at or below deterministic reorder point.,0.799
DR00001264,2022-04-23,90143,96,Stock is at or below deterministic reorder point.,0.896
DR00001265,2022-05-06,90143,96,Stock is at or below deterministic reorder point.,0.79
DR00001266,2022-05-17,90143,96,Stock is at or below deterministic reorder point.,0.788
DR00001267,2022-06-01,90143,96,Stock is at or below deterministic reorder point.,0.853
DR00001268,2022-06-25,90143,96,Stock is at or below deterministic reorder point.,0.856
DR00001269,2022-07-24,90143,96,Stock is at or below deterministic reorder point.,0.93
DR00001270,2022-08-22,90143,96,Stock is at or below deterministic reorder point.,0.931
DR00001271,2022-09-18,90143,96,Stock is at or below deterministic reorder point.,0.798
DR00001272,2022-10-15,90143,96,Stock is at or below deterministic reorder point.,0.9
DR00001273,2022-11-24,90143,96,Stock is at or below deterministic reorder point.,0.937
DR00001274,2022-12-24,90143,96,Stock is at or below deterministic reorder point.,0.914
DR00001275,2023-01-27,90143,96,Stock is at or below deterministic reorder point.,0.917
DR00001276,2023-03-01,90143,96,Stock is at or below deterministic reorder point.,0.949
DR00001277,2023-04-02,90143,96,Stock is at or below deterministic reorder point.,0.9
DR00001278,2023-05-07,90143,96,Stock is at or below deterministic reorder point.,0.874
DR00001279,2023-06-09,90143,96,Stock is at or below deterministic reorder point.,0.948
DR00001280,2023-08-14,90143,96,Stock is at or below deterministic reorder point.,0.89
DR00001281,2023-10-17,90143,96,Stock is at or below deterministic reorder point.,0.786
DR00001282,2023-12-16,90143,96,Stock is at or below deterministic reorder point.,0.925
DR00001283,2024-02-08,90143,96,Stock is at or below deterministic reorder point.,0.907
DR00001284,2024-03-19,90143,96,Stock is at or below deterministic reorder point.,0.92
DR00001285,2024-04-21,90143,96,Stock is at or below deterministic reorder point.,0.788
DR00001286,2024-05-13,90143,96,Stock is at or below deterministic reorder point.,0.953
DR00001287,2024-06-07,90143,96,Stock is at or below deterministic reorder point.,0.937
DR00001288,2024-06-28,90143,96,Stock is at or below deterministic reorder point.,0.781
DR00001289,2024-07-20,90143,96,Stock is at or below deterministic reorder point.,0.831
DR00001290,2024-08-12,90143,96,Stock is at or below deterministic reorder point.,0.915
DR00001291,2024-09-14,90143,96,Stock is at or below deterministic reorder point.,0.952
DR00001292,2024-10-12,90143,96,Stock is at or below deterministic reorder point.,0.929
DR00001293,2024-11-18,90143,96,Stock is at or below deterministic reorder point.,0.96
DR00001294,2024-12-17,90143,96,Stock is at or below deterministic reorder point.,0.823
DR00001295,2025-01-21,90143,96,Stock is at or below deterministic reorder point.,0.933
DR00001296,2025-02-22,90143,96,Stock is at or below deterministic reorder point.,0.858
DR00001297,2025-03-08,90143,96,Stock is at or below deterministic reorder point.,0.947
DR00001298,2025-03-22,90143,96,Stock is at or below deterministic reorder point.,0.784
DR00001299,2025-04-11,90143,96,Stock is at or below deterministic reorder point.,0.938
DR00001300,2025-05-04,90143,96,Stock is at or below deterministic reorder point.,0.842
DR00001301,2025-05-30,90143,96,Stock is at or below deterministic reorder point.,0.795
DR00001302,2025-06-20,90143,96,Stock is at or below deterministic reorder point.,0.932
DR00001303,2025-07-11,90143,96,Stock is at or below deterministic reorder point.,0.821
DR00001304,2025-08-02,90143,96,Stock is at or below deterministic reorder point.,0.872
DR00001305,2025-08-29,90143,96,Stock is at or below deterministic reorder point.,0.798
DR00001306,2025-09-22,90143,96,Stock is at or below deterministic reorder point.,0.945
DR00001307,2025-10-24,90143,96,Stock is at or below deterministic reorder point.,0.9
DR00001308,2025-11-25,90143,96,Stock is at or below deterministic reorder point.,0.839
DR00001309,2026-01-01,90143,96,Stock is at or below deterministic reorder point.,0.814
DR00001310,2026-02-20,90143,96,Stock is at or below deterministic reorder point.,0.814
DR00001311,2026-03-26,90143,96,Stock is at or below deterministic reorder point.,0.898
DR00001312,2026-04-23,90143,96,Stock is at or below deterministic reorder point.,0.936
DR00001313,2026-05-22,90143,96,Stock is at or below deterministic reorder point.,0.86
DR00001314,2021-03-16,A10026,80,Stock is at or below deterministic reorder point.,0.796
DR00001315,2021-04-15,A10026,80,Stock is at or below deterministic reorder point.,0.836
DR00001316,2021-05-11,A10026,80,Stock is at or below deterministic reorder point.,0.8
DR00001317,2021-06-15,A10026,80,Stock is at or below deterministic reorder point.,0.918
DR00001318,2021-07-19,A10026,80,Stock is at or below deterministic reorder point.,0.919
DR00001319,2021-08-22,A10026,80,Stock is at or below deterministic reorder point.,0.898
DR00001320,2021-09-21,A10026,80,Stock is at or below deterministic reorder point.,0.939
DR00001321,2021-10-29,A10026,80,Stock is at or below deterministic reorder point.,0.894
DR00001322,2021-12-17,A10026,80,Stock is at or below deterministic reorder point.,0.787
DR00001323,2022-02-23,A10026,80,Stock is at or below deterministic reorder point.,0.787
DR00001324,2022-04-05,A10026,80,Stock is at or below deterministic reorder point.,0.92
DR00001325,2022-05-07,A10026,80,Stock is at or below deterministic reorder point.,0.862
DR00001326,2022-05-29,A10026,80,Stock is at or below deterministic reorder point.,0.912
DR00001327,2022-06-26,A10026,80,Stock is at or below deterministic reorder point.,0.782
DR00001328,2022-07-30,A10026,80,Stock is at or below deterministic reorder point.,0.822
DR00001329,2022-08-21,A10026,80,Stock is at or below deterministic reorder point.,0.818
DR00001330,2022-09-20,A10026,80,Stock is at or below deterministic reorder point.,0.807
DR00001331,2022-11-11,A10026,80,Stock is at or below deterministic reorder point.,0.939
DR00001332,2023-01-10,A10026,80,Stock is at or below deterministic reorder point.,0.785
DR00001333,2023-03-13,A10026,80,Stock is at or below deterministic reorder point.,0.786
DR00001334,2023-04-18,A10026,80,Stock is at or below deterministic reorder point.,0.937
DR00001335,2023-06-01,A10026,80,Stock is at or below deterministic reorder point.,0.954
DR00001336,2023-07-05,A10026,80,Stock is at or below deterministic reorder point.,0.902
DR00001337,2023-07-30,A10026,80,Stock is at or below deterministic reorder point.,0.782
DR00001338,2023-08-22,A10026,80,Stock is at or below deterministic reorder point.,0.915
DR00001339,2023-09-14,A10026,80,Stock is at or below deterministic reorder point.,0.88
DR00001340,2023-10-01,A10026,80,Stock is at or below deterministic reorder point.,0.885
DR00001341,2023-10-20,A10026,80,Stock is at or below deterministic reorder point.,0.809
DR00001342,2023-11-13,A10026,80,Stock is at or below deterministic reorder point.,0.959
DR00001343,2023-12-17,A10026,80,Stock is at or below deterministic reorder point.,0.856
DR00001344,2024-01-22,A10026,80,Stock is at or below deterministic reorder point.,0.861
DR00001345,2024-02-28,A10026,80,Stock is at or below deterministic reorder point.,0.859
DR00001346,2024-04-06,A10026,80,Stock is at or below deterministic reorder point.,0.9
DR00001347,2024-04-28,A10026,80,Stock is at or below deterministic reorder point.,0.884
DR00001348,2024-05-26,A10026,80,Stock is at or below deterministic reorder point.,0.852
DR00001349,2024-06-20,A10026,80,Stock is at or below deterministic reorder point.,0.848
DR00001350,2024-07-18,A10026,80,Stock is at or below deterministic reorder point.,0.838
DR00001351,2024-08-10,A10026,80,Stock is at or below deterministic reorder point.,0.8
DR00001352,2024-09-06,A10026,80,Stock is at or below deterministic reorder point.,0.94
DR00001353,2024-10-17,A10026,80,Stock is at or below deterministic reorder point.,0.943
DR00001354,2024-10-31,A10026,80,Stock is at or below deterministic reorder point.,0.904
DR00001355,2024-11-16,A10026,80,Stock is at or below deterministic reorder point.,0.801
DR00001356,2024-12-07,A10026,80,Stock is at or below deterministic reorder point.,0.81
DR00001357,2024-12-28,A10026,80,Stock is at or below deterministic reorder point.,0.85
DR00001358,2025-01-22,A10026,80,Stock is at or below deterministic reorder point.,0.958
DR00001359,2025-02-15,A10026,80,Stock is at or below deterministic reorder point.,0.855
DR00001360,2025-03-10,A10026,80,Stock is at or below deterministic reorder point.,0.823
DR00001361,2025-04-03,A10026,80,Stock is at or below deterministic reorder point.,0.863
DR00001362,2025-05-21,A10026,80,Stock is at or below deterministic reorder point.,0.934
DR00001363,2025-06-02,A10026,80,Stock is at or below deterministic reorder point.,0.805
DR00001364,2025-06-17,A10026,80,Stock is at or below deterministic reorder point.,0.866
DR00001365,2025-07-04,A10026,80,Stock is at or below deterministic reorder point.,0.891
DR00001366,2025-08-15,A10026,80,Stock is at or below deterministic reorder point.,0.858
DR00001367,2025-09-06,A10026,80,Stock is at or below deterministic reorder point.,0.922
DR00001368,2025-10-17,A10026,80,Stock is at or below deterministic reorder point.,0.825
DR00001369,2025-11-01,A10026,80,Stock is at or below deterministic reorder point.,0.814
DR00001370,2025-11-20,A10026,80,Stock is at or below deterministic reorder point.,0.947
DR00001371,2025-12-18,A10026,80,Stock is at or below deterministic reorder point.,0.845
DR00001372,2026-01-13,A10026,80,Stock is at or below deterministic reorder point.,0.915
DR00001373,2026-05-03,A10026,80,Stock is at or below deterministic reorder point.,0.875
DR00001374,2026-05-21,A10026,80,Stock is at or below deterministic reorder point.,0.824
DR00001375,2021-03-20,A30035,120,Stock is at or below deterministic reorder point.,0.898
DR00001376,2021-04-12,A30035,120,Stock is at or below deterministic reorder point.,0.814
DR00001377,2021-05-11,A30035,120,Stock is at or below deterministic reorder point.,0.845
DR00001378,2021-05-31,A30035,120,Stock is at or below deterministic reorder point.,0.875
DR00001379,2021-06-21,A30035,120,Stock is at or below deterministic reorder point.,0.814
DR00001380,2021-07-04,A30035,120,Stock is at or below deterministic reorder point.,0.887
DR00001381,2021-07-28,A30035,120,Stock is at or below deterministic reorder point.,0.796
DR00001382,2021-08-12,A30035,120,Stock is at or below deterministic reorder point.,0.855
DR00001383,2021-11-14,A30035,120,Stock is at or below deterministic reorder point.,0.784
DR00001384,2022-01-09,A30035,120,Stock is at or below deterministic reorder point.,0.901
DR00001385,2022-02-05,A30035,120,Stock is at or below deterministic reorder point.,0.952
DR00001386,2022-03-03,A30035,120,Stock is at or below deterministic reorder point.,0.849
DR00001387,2022-03-20,A30035,120,Stock is at or below deterministic reorder point.,0.89
DR00001388,2022-04-11,A30035,120,Stock is at or below deterministic reorder point.,0.825
DR00001389,2022-05-04,A30035,120,Stock is at or below deterministic reorder point.,0.856
DR00001390,2022-05-25,A30035,120,Stock is at or below deterministic reorder point.,0.862
DR00001391,2022-06-12,A30035,120,Stock is at or below deterministic reorder point.,0.851
DR00001392,2022-06-22,A30035,120,Stock is at or below deterministic reorder point.,0.799
DR00001393,2022-07-04,A30035,120,Stock is at or below deterministic reorder point.,0.821
DR00001394,2022-07-13,A30035,120,Stock is at or below deterministic reorder point.,0.864
DR00001395,2022-07-21,A30035,120,Stock is at or below deterministic reorder point.,0.893
DR00001396,2022-07-29,A30035,120,Stock is at or below deterministic reorder point.,0.8
DR00001397,2022-08-05,A30035,120,Stock is at or below deterministic reorder point.,0.833
DR00001398,2022-08-12,A30035,120,Stock is at or below deterministic reorder point.,0.871
DR00001399,2022-08-18,A30035,120,Stock is at or below deterministic reorder point.,0.943
DR00001400,2022-08-25,A30035,120,Stock is at or below deterministic reorder point.,0.93
DR00001401,2022-09-03,A30035,120,Stock is at or below deterministic reorder point.,0.838
DR00001402,2022-09-17,A30035,120,Stock is at or below deterministic reorder point.,0.841
DR00001403,2022-09-30,A30035,120,Stock is at or below deterministic reorder point.,0.958
DR00001404,2022-10-10,A30035,120,Stock is at or below deterministic reorder point.,0.856
DR00001405,2022-11-15,A30035,120,Stock is at or below deterministic reorder point.,0.902
DR00001406,2023-01-07,A30035,120,Stock is at or below deterministic reorder point.,0.925
DR00001407,2023-02-06,A30035,120,Stock is at or below deterministic reorder point.,0.839
DR00001408,2023-02-25,A30035,120,Stock is at or below deterministic reorder point.,0.872
DR00001409,2023-03-10,A30035,120,Stock is at or below deterministic reorder point.,0.873
DR00001410,2023-03-26,A30035,120,Stock is at or below deterministic reorder point.,0.957
DR00001411,2023-04-07,A30035,120,Stock is at or below deterministic reorder point.,0.949
DR00001412,2023-04-20,A30035,120,Stock is at or below deterministic reorder point.,0.884
DR00001413,2023-04-30,A30035,120,Stock is at or below deterministic reorder point.,0.938
DR00001414,2023-05-12,A30035,120,Stock is at or below deterministic reorder point.,0.919
DR00001415,2023-05-26,A30035,120,Stock is at or below deterministic reorder point.,0.781
DR00001416,2023-06-09,A30035,120,Stock is at or below deterministic reorder point.,0.834
DR00001417,2023-06-23,A30035,120,Stock is at or below deterministic reorder point.,0.813
DR00001418,2023-07-03,A30035,120,Stock is at or below deterministic reorder point.,0.931
DR00001419,2023-07-14,A30035,120,Stock is at or below deterministic reorder point.,0.784
DR00001420,2023-07-25,A30035,120,Stock is at or below deterministic reorder point.,0.86
DR00001421,2023-08-05,A30035,120,Stock is at or below deterministic reorder point.,0.86
DR00001422,2023-08-16,A30035,120,Stock is at or below deterministic reorder point.,0.873
DR00001423,2023-08-25,A30035,120,Stock is at or below deterministic reorder point.,0.877
DR00001424,2023-09-05,A30035,120,Stock is at or below deterministic reorder point.,0.92
DR00001425,2023-09-19,A30035,120,Stock is at or below deterministic reorder point.,0.806
DR00001426,2023-10-04,A30035,120,Stock is at or below deterministic reorder point.,0.899
DR00001427,2023-11-06,A30035,120,Stock is at or below deterministic reorder point.,0.876
DR00001428,2023-11-23,A30035,120,Stock is at or below deterministic reorder point.,0.8
